time,n.risk,n.event,n.censor,est,std.error,ucl,lcl,Method,Cancer,Age,Gender
5.87671,16346,2,1,0.48886,0.0045,0.4932,0.48457,Observed,ColorectalCancer,All,Both
5.87945,16343,3,13,0.48878,0.0045,0.49311,0.48448,Observed,ColorectalCancer,All,Both
5.88219,16327,1,10,0.48875,0.0045,0.49308,0.48445,Observed,ColorectalCancer,All,Both
5.88493,16316,2,14,0.48869,0.0045,0.49302,0.48439,Observed,ColorectalCancer,All,Both
5.88767,16300,1,7,0.48866,0.0045,0.49299,0.48436,Observed,ColorectalCancer,All,Both
5.89041,16292,1,8,0.48863,0.0045,0.49296,0.48433,Observed,ColorectalCancer,All,Both
5.89315,16283,2,1,0.48857,0.0045,0.4929,0.48427,Observed,ColorectalCancer,All,Both
5.89589,16280,0,1,0.48857,0.0045,0.4929,0.48427,Observed,ColorectalCancer,All,Both
5.89863,16279,1,13,0.48854,0.0045,0.49287,0.48424,Observed,ColorectalCancer,All,Both
5.90137,16265,4,11,0.48842,0.00451,0.49275,0.48412,Observed,ColorectalCancer,All,Both
5.90411,16250,0,13,0.48842,0.00451,0.49275,0.48412,Observed,ColorectalCancer,All,Both
5.90685,16237,1,6,0.48839,0.00451,0.49272,0.48409,Observed,ColorectalCancer,All,Both
5.90959,16230,2,8,0.48832,0.00451,0.49266,0.48403,Observed,ColorectalCancer,All,Both
5.91233,16220,1,1,0.48829,0.00451,0.49263,0.484,Observed,ColorectalCancer,All,Both
5.91507,16218,3,2,0.4882,0.00451,0.49254,0.48391,Observed,ColorectalCancer,All,Both
5.91781,16213,3,19,0.48811,0.00451,0.49245,0.48382,Observed,ColorectalCancer,All,Both
5.92055,16191,1,9,0.48808,0.00451,0.49242,0.48379,Observed,ColorectalCancer,All,Both
5.92329,16181,6,9,0.4879,0.00451,0.49224,0.48361,Observed,ColorectalCancer,All,Both
5.92603,16166,1,6,0.48787,0.00451,0.49221,0.48358,Observed,ColorectalCancer,All,Both
5.92877,16159,4,9,0.48775,0.00452,0.49209,0.48345,Observed,ColorectalCancer,All,Both
5.93151,16146,5,1,0.4876,0.00452,0.49194,0.4833,Observed,ColorectalCancer,All,Both
5.93425,16140,1,4,0.48757,0.00452,0.49191,0.48327,Observed,ColorectalCancer,All,Both
5.93699,16135,0,13,0.48757,0.00452,0.49191,0.48327,Observed,ColorectalCancer,All,Both
5.93973,16122,6,8,0.48739,0.00452,0.49173,0.48309,Observed,ColorectalCancer,All,Both
5.94247,16108,0,4,0.48739,0.00452,0.49173,0.48309,Observed,ColorectalCancer,All,Both
5.94521,16104,3,5,0.4873,0.00452,0.49164,0.483,Observed,ColorectalCancer,All,Both
5.94795,16096,1,10,0.48727,0.00452,0.49161,0.48297,Observed,ColorectalCancer,All,Both
5.95068,16085,6,3,0.48709,0.00452,0.49143,0.48279,Observed,ColorectalCancer,All,Both
5.95342,16076,2,1,0.48703,0.00453,0.49136,0.48273,Observed,ColorectalCancer,All,Both
5.95616,16073,2,5,0.48697,0.00453,0.4913,0.48266,Observed,ColorectalCancer,All,Both
5.9589,16066,0,8,0.48697,0.00453,0.4913,0.48266,Observed,ColorectalCancer,All,Both
5.96164,16058,4,12,0.48684,0.00453,0.49118,0.48254,Observed,ColorectalCancer,All,Both
5.96438,16042,2,11,0.48678,0.00453,0.49112,0.48248,Observed,ColorectalCancer,All,Both
5.96712,16029,2,16,0.48672,0.00453,0.49106,0.48242,Observed,ColorectalCancer,All,Both
5.96986,16011,6,2,0.48654,0.00453,0.49088,0.48224,Observed,ColorectalCancer,All,Both
5.9726,16003,1,2,0.48651,0.00453,0.49085,0.48221,Observed,ColorectalCancer,All,Both
5.97534,16000,2,6,0.48645,0.00453,0.49079,0.48215,Observed,ColorectalCancer,All,Both
5.97808,15992,0,9,0.48645,0.00453,0.49079,0.48215,Observed,ColorectalCancer,All,Both
5.98082,15983,5,12,0.4863,0.00454,0.49064,0.48199,Observed,ColorectalCancer,All,Both
5.98356,15966,3,6,0.48621,0.00454,0.49055,0.4819,Observed,ColorectalCancer,All,Both
5.9863,15957,3,10,0.48611,0.00454,0.49046,0.48181,Observed,ColorectalCancer,All,Both
5.98904,15944,0,4,0.48611,0.00454,0.49046,0.48181,Observed,ColorectalCancer,All,Both
5.99178,15940,1,2,0.48608,0.00454,0.49043,0.48178,Observed,ColorectalCancer,All,Both
5.99452,15937,6,12,0.4859,0.00454,0.49024,0.48159,Observed,ColorectalCancer,All,Both
5.99726,15919,2,8,0.48584,0.00454,0.49018,0.48153,Observed,ColorectalCancer,All,Both
6,15909,1,9,0.48581,0.00454,0.49015,0.4815,Observed,ColorectalCancer,All,Both
6.00274,15899,5,8,0.48566,0.00454,0.49,0.48135,Observed,ColorectalCancer,All,Both
6.00548,15886,5,6,0.4855,0.00455,0.48985,0.4812,Observed,ColorectalCancer,All,Both
6.00822,15875,4,2,0.48538,0.00455,0.48973,0.48107,Observed,ColorectalCancer,All,Both
6.01096,15869,2,3,0.48532,0.00455,0.48967,0.48101,Observed,ColorectalCancer,All,Both
6.0137,15864,3,8,0.48523,0.00455,0.48958,0.48092,Observed,ColorectalCancer,All,Both
6.01644,15853,1,4,0.4852,0.00455,0.48954,0.48089,Observed,ColorectalCancer,All,Both
6.01918,15848,4,3,0.48507,0.00455,0.48942,0.48077,Observed,ColorectalCancer,All,Both
6.02192,15841,0,2,0.48507,0.00455,0.48942,0.48077,Observed,ColorectalCancer,All,Both
6.02466,15839,1,9,0.48504,0.00455,0.48939,0.48073,Observed,ColorectalCancer,All,Both
6.0274,15829,0,5,0.48504,0.00455,0.48939,0.48073,Observed,ColorectalCancer,All,Both
6.03014,15824,1,1,0.48501,0.00455,0.48936,0.4807,Observed,ColorectalCancer,All,Both
6.03288,15822,2,9,0.48495,0.00455,0.4893,0.48064,Observed,ColorectalCancer,All,Both
6.03562,15811,4,13,0.48483,0.00456,0.48918,0.48052,Observed,ColorectalCancer,All,Both
6.03836,15794,6,4,0.48465,0.00456,0.489,0.48033,Observed,ColorectalCancer,All,Both
6.0411,15784,3,11,0.48455,0.00456,0.4889,0.48024,Observed,ColorectalCancer,All,Both
6.04384,15770,2,10,0.48449,0.00456,0.48884,0.48018,Observed,ColorectalCancer,All,Both
6.04932,15758,1,2,0.48446,0.00456,0.48881,0.48015,Observed,ColorectalCancer,All,Both
6.05205,15755,0,4,0.48446,0.00456,0.48881,0.48015,Observed,ColorectalCancer,All,Both
6.05479,15751,1,11,0.48443,0.00456,0.48878,0.48012,Observed,ColorectalCancer,All,Both
6.05753,15739,4,6,0.48431,0.00456,0.48866,0.47999,Observed,ColorectalCancer,All,Both
6.06027,15729,1,10,0.48428,0.00456,0.48863,0.47996,Observed,ColorectalCancer,All,Both
6.06301,15718,1,9,0.48425,0.00456,0.4886,0.47993,Observed,ColorectalCancer,All,Both
6.06575,15708,3,1,0.48415,0.00457,0.48851,0.47984,Observed,ColorectalCancer,All,Both
6.06849,15704,3,0,0.48406,0.00457,0.48841,0.47975,Observed,ColorectalCancer,All,Both
6.07123,15701,4,10,0.48394,0.00457,0.48829,0.47962,Observed,ColorectalCancer,All,Both
6.07397,15687,3,7,0.48384,0.00457,0.4882,0.47953,Observed,ColorectalCancer,All,Both
6.07671,15677,2,5,0.48378,0.00457,0.48814,0.47947,Observed,ColorectalCancer,All,Both
6.07945,15670,1,11,0.48375,0.00457,0.48811,0.47944,Observed,ColorectalCancer,All,Both
6.08219,15658,4,4,0.48363,0.00457,0.48798,0.47931,Observed,ColorectalCancer,All,Both
6.08493,15650,5,1,0.48347,0.00458,0.48783,0.47916,Observed,ColorectalCancer,All,Both
6.08767,15644,1,6,0.48344,0.00458,0.4878,0.47913,Observed,ColorectalCancer,All,Both
6.09041,15637,2,4,0.48338,0.00458,0.48774,0.47906,Observed,ColorectalCancer,All,Both
6.09315,15631,1,13,0.48335,0.00458,0.48771,0.47903,Observed,ColorectalCancer,All,Both
6.09589,15617,1,14,0.48332,0.00458,0.48768,0.479,Observed,ColorectalCancer,All,Both
6.09863,15602,0,8,0.48332,0.00458,0.48768,0.479,Observed,ColorectalCancer,All,Both
6.10137,15594,1,8,0.48329,0.00458,0.48765,0.47897,Observed,ColorectalCancer,All,Both
6.10411,15585,1,3,0.48326,0.00458,0.48761,0.47894,Observed,ColorectalCancer,All,Both
6.10685,15581,1,2,0.48323,0.00458,0.48758,0.47891,Observed,ColorectalCancer,All,Both
6.10959,15578,2,11,0.48316,0.00458,0.48752,0.47885,Observed,ColorectalCancer,All,Both
6.11233,15565,3,7,0.48307,0.00458,0.48743,0.47875,Observed,ColorectalCancer,All,Both
6.11507,15555,2,11,0.48301,0.00458,0.48737,0.47869,Observed,ColorectalCancer,All,Both
6.11781,15542,1,5,0.48298,0.00458,0.48734,0.47866,Observed,ColorectalCancer,All,Both
6.12055,15536,2,10,0.48292,0.00458,0.48727,0.4786,Observed,ColorectalCancer,All,Both
6.12329,15524,1,1,0.48288,0.00458,0.48724,0.47857,Observed,ColorectalCancer,All,Both
6.12603,15522,3,1,0.48279,0.00459,0.48715,0.47847,Observed,ColorectalCancer,All,Both
6.12877,15518,2,8,0.48273,0.00459,0.48709,0.47841,Observed,ColorectalCancer,All,Both
6.13151,15508,4,8,0.4826,0.00459,0.48696,0.47828,Observed,ColorectalCancer,All,Both
6.13425,15496,1,7,0.48257,0.00459,0.48693,0.47825,Observed,ColorectalCancer,All,Both
6.13699,15488,3,4,0.48248,0.00459,0.48684,0.47816,Observed,ColorectalCancer,All,Both
6.13973,15481,5,8,0.48232,0.00459,0.48669,0.478,Observed,ColorectalCancer,All,Both
6.14247,15468,3,0,0.48223,0.00459,0.48659,0.47791,Observed,ColorectalCancer,All,Both
6.14521,15465,2,2,0.48217,0.0046,0.48653,0.47785,Observed,ColorectalCancer,All,Both
6.14795,15461,2,12,0.48211,0.0046,0.48647,0.47778,Observed,ColorectalCancer,All,Both
6.15068,15447,5,6,0.48195,0.0046,0.48631,0.47763,Observed,ColorectalCancer,All,Both
6.15342,15436,2,6,0.48189,0.0046,0.48625,0.47756,Observed,ColorectalCancer,All,Both
6.15616,15428,3,6,0.48179,0.0046,0.48616,0.47747,Observed,ColorectalCancer,All,Both
6.1589,15419,0,11,0.48179,0.0046,0.48616,0.47747,Observed,ColorectalCancer,All,Both
6.16164,15408,3,0,0.4817,0.0046,0.48606,0.47737,Observed,ColorectalCancer,All,Both
6.16438,15405,2,6,0.48164,0.0046,0.486,0.47731,Observed,ColorectalCancer,All,Both
6.16712,15397,2,11,0.48157,0.0046,0.48594,0.47725,Observed,ColorectalCancer,All,Both
6.16986,15384,4,9,0.48145,0.00461,0.48582,0.47712,Observed,ColorectalCancer,All,Both
6.1726,15371,3,8,0.48136,0.00461,0.48572,0.47703,Observed,ColorectalCancer,All,Both
6.17534,15360,2,8,0.48129,0.00461,0.48566,0.47697,Observed,ColorectalCancer,All,Both
6.17808,15350,3,9,0.4812,0.00461,0.48557,0.47687,Observed,ColorectalCancer,All,Both
6.18082,15338,5,3,0.48104,0.00461,0.48541,0.47671,Observed,ColorectalCancer,All,Both
6.18356,15330,3,1,0.48095,0.00461,0.48532,0.47662,Observed,ColorectalCancer,All,Both
6.1863,15326,3,12,0.48085,0.00461,0.48522,0.47652,Observed,ColorectalCancer,All,Both
6.18904,15311,3,7,0.48076,0.00462,0.48513,0.47643,Observed,ColorectalCancer,All,Both
6.19178,15301,1,9,0.48073,0.00462,0.4851,0.4764,Observed,ColorectalCancer,All,Both
6.19452,15291,3,7,0.48063,0.00462,0.485,0.4763,Observed,ColorectalCancer,All,Both
6.19726,15281,4,14,0.48051,0.00462,0.48488,0.47618,Observed,ColorectalCancer,All,Both
6.2,15263,2,3,0.48045,0.00462,0.48482,0.47611,Observed,ColorectalCancer,All,Both
6.20274,15258,0,3,0.48045,0.00462,0.48482,0.47611,Observed,ColorectalCancer,All,Both
6.20548,15255,1,7,0.48041,0.00462,0.48478,0.47608,Observed,ColorectalCancer,All,Both
6.20822,15247,2,14,0.48035,0.00462,0.48472,0.47602,Observed,ColorectalCancer,All,Both
6.21096,15231,3,6,0.48026,0.00462,0.48463,0.47592,Observed,ColorectalCancer,All,Both
6.2137,15222,1,11,0.48022,0.00462,0.4846,0.47589,Observed,ColorectalCancer,All,Both
6.21644,15210,4,12,0.4801,0.00463,0.48447,0.47577,Observed,ColorectalCancer,All,Both
6.21918,15194,5,2,0.47994,0.00463,0.48431,0.47561,Observed,ColorectalCancer,All,Both
6.22192,15187,3,2,0.47985,0.00463,0.48422,0.47551,Observed,ColorectalCancer,All,Both
6.22466,15182,0,10,0.47985,0.00463,0.48422,0.47551,Observed,ColorectalCancer,All,Both
6.2274,15172,1,8,0.47981,0.00463,0.48419,0.47548,Observed,ColorectalCancer,All,Both
6.23014,15163,1,11,0.47978,0.00463,0.48416,0.47545,Observed,ColorectalCancer,All,Both
6.23288,15151,1,16,0.47975,0.00463,0.48412,0.47542,Observed,ColorectalCancer,All,Both
6.23562,15134,4,12,0.47962,0.00463,0.484,0.47529,Observed,ColorectalCancer,All,Both
6.23836,15118,5,0,0.47947,0.00463,0.48384,0.47513,Observed,ColorectalCancer,All,Both
6.2411,15113,1,1,0.47943,0.00464,0.48381,0.4751,Observed,ColorectalCancer,All,Both
6.24384,15111,0,12,0.47943,0.00464,0.48381,0.4751,Observed,ColorectalCancer,All,Both
6.24658,15099,1,13,0.4794,0.00464,0.48378,0.47507,Observed,ColorectalCancer,All,Both
6.24932,15085,4,14,0.47927,0.00464,0.48365,0.47494,Observed,ColorectalCancer,All,Both
6.25205,15067,3,16,0.47918,0.00464,0.48356,0.47484,Observed,ColorectalCancer,All,Both
6.25479,15048,1,9,0.47915,0.00464,0.48352,0.47481,Observed,ColorectalCancer,All,Both
6.25753,15038,3,1,0.47905,0.00464,0.48343,0.47471,Observed,ColorectalCancer,All,Both
6.26027,15034,1,3,0.47902,0.00464,0.4834,0.47468,Observed,ColorectalCancer,All,Both
6.26301,15030,2,5,0.47896,0.00464,0.48333,0.47462,Observed,ColorectalCancer,All,Both
6.26575,15023,5,16,0.4788,0.00464,0.48318,0.47446,Observed,ColorectalCancer,All,Both
6.26849,15002,4,4,0.47867,0.00465,0.48305,0.47433,Observed,ColorectalCancer,All,Both
6.27123,14994,1,12,0.47864,0.00465,0.48302,0.4743,Observed,ColorectalCancer,All,Both
6.27397,14981,2,3,0.47857,0.00465,0.48295,0.47423,Observed,ColorectalCancer,All,Both
6.27671,14976,1,4,0.47854,0.00465,0.48292,0.4742,Observed,ColorectalCancer,All,Both
6.27945,14971,3,3,0.47845,0.00465,0.48283,0.4741,Observed,ColorectalCancer,All,Both
6.28219,14965,1,7,0.47841,0.00465,0.48279,0.47407,Observed,ColorectalCancer,All,Both
6.28493,14957,4,8,0.47829,0.00465,0.48267,0.47394,Observed,ColorectalCancer,All,Both
6.28767,14945,5,9,0.47813,0.00466,0.48251,0.47378,Observed,ColorectalCancer,All,Both
6.29041,14931,3,10,0.47803,0.00466,0.48241,0.47369,Observed,ColorectalCancer,All,Both
6.29315,14918,2,11,0.47797,0.00466,0.48235,0.47362,Observed,ColorectalCancer,All,Both
6.29589,14905,0,1,0.47797,0.00466,0.48235,0.47362,Observed,ColorectalCancer,All,Both
6.29863,14904,1,1,0.47793,0.00466,0.48232,0.47359,Observed,ColorectalCancer,All,Both
6.30137,14902,2,8,0.47787,0.00466,0.48225,0.47353,Observed,ColorectalCancer,All,Both
6.30411,14892,1,6,0.47784,0.00466,0.48222,0.47349,Observed,ColorectalCancer,All,Both
6.30685,14885,2,7,0.47777,0.00466,0.48216,0.47343,Observed,ColorectalCancer,All,Both
6.30959,14876,0,4,0.47777,0.00466,0.48216,0.47343,Observed,ColorectalCancer,All,Both
6.31233,14872,6,9,0.47758,0.00466,0.48196,0.47323,Observed,ColorectalCancer,All,Both
6.31507,14857,1,0,0.47755,0.00466,0.48193,0.4732,Observed,ColorectalCancer,All,Both
6.31781,14856,2,3,0.47748,0.00466,0.48187,0.47314,Observed,ColorectalCancer,All,Both
6.32055,14851,5,7,0.47732,0.00467,0.48171,0.47298,Observed,ColorectalCancer,All,Both
6.32329,14839,0,8,0.47732,0.00467,0.48171,0.47298,Observed,ColorectalCancer,All,Both
6.32603,14831,1,7,0.47729,0.00467,0.48168,0.47294,Observed,ColorectalCancer,All,Both
6.32877,14823,2,6,0.47723,0.00467,0.48161,0.47288,Observed,ColorectalCancer,All,Both
6.33151,14815,2,7,0.47716,0.00467,0.48155,0.47281,Observed,ColorectalCancer,All,Both
6.33425,14806,2,2,0.4771,0.00467,0.48148,0.47275,Observed,ColorectalCancer,All,Both
6.33699,14802,2,3,0.47703,0.00467,0.48142,0.47268,Observed,ColorectalCancer,All,Both
6.33973,14797,2,6,0.47697,0.00467,0.48136,0.47262,Observed,ColorectalCancer,All,Both
6.34247,14789,4,1,0.47684,0.00467,0.48123,0.47249,Observed,ColorectalCancer,All,Both
6.34521,14784,2,8,0.47677,0.00468,0.48116,0.47243,Observed,ColorectalCancer,All,Both
6.34795,14774,1,3,0.47674,0.00468,0.48113,0.47239,Observed,ColorectalCancer,All,Both
6.35068,14770,2,6,0.47668,0.00468,0.48107,0.47233,Observed,ColorectalCancer,All,Both
6.35342,14762,1,7,0.47665,0.00468,0.48104,0.4723,Observed,ColorectalCancer,All,Both
6.35616,14754,2,0,0.47658,0.00468,0.48097,0.47223,Observed,ColorectalCancer,All,Both
6.3589,14752,3,6,0.47648,0.00468,0.48087,0.47213,Observed,ColorectalCancer,All,Both
6.36164,14743,5,6,0.47632,0.00468,0.48071,0.47197,Observed,ColorectalCancer,All,Both
6.36438,14732,4,8,0.47619,0.00468,0.48059,0.47184,Observed,ColorectalCancer,All,Both
6.36712,14720,4,9,0.47606,0.00469,0.48046,0.47171,Observed,ColorectalCancer,All,Both
6.36986,14707,3,10,0.47597,0.00469,0.48036,0.47161,Observed,ColorectalCancer,All,Both
6.3726,14694,1,1,0.47593,0.00469,0.48033,0.47158,Observed,ColorectalCancer,All,Both
6.37534,14692,1,0,0.4759,0.00469,0.4803,0.47155,Observed,ColorectalCancer,All,Both
6.37808,14691,1,5,0.47587,0.00469,0.48026,0.47152,Observed,ColorectalCancer,All,Both
6.38082,14685,5,4,0.47571,0.00469,0.4801,0.47135,Observed,ColorectalCancer,All,Both
6.38356,14676,1,9,0.47568,0.00469,0.48007,0.47132,Observed,ColorectalCancer,All,Both
6.3863,14666,2,5,0.47561,0.00469,0.48001,0.47126,Observed,ColorectalCancer,All,Both
6.38904,14659,3,15,0.47551,0.00469,0.47991,0.47116,Observed,ColorectalCancer,All,Both
6.39178,14641,2,3,0.47545,0.0047,0.47984,0.47109,Observed,ColorectalCancer,All,Both
6.39452,14636,0,3,0.47545,0.0047,0.47984,0.47109,Observed,ColorectalCancer,All,Both
6.39726,14633,1,8,0.47542,0.0047,0.47981,0.47106,Observed,ColorectalCancer,All,Both
6.4,14624,1,9,0.47538,0.0047,0.47978,0.47103,Observed,ColorectalCancer,All,Both
6.40274,14614,4,5,0.47525,0.0047,0.47965,0.4709,Observed,ColorectalCancer,All,Both
6.40548,14605,3,10,0.47516,0.0047,0.47955,0.4708,Observed,ColorectalCancer,All,Both
6.40822,14592,2,11,0.47509,0.0047,0.47949,0.47073,Observed,ColorectalCancer,All,Both
6.41096,14579,3,0,0.47499,0.0047,0.47939,0.47063,Observed,ColorectalCancer,All,Both
6.4137,14576,1,0,0.47496,0.0047,0.47936,0.4706,Observed,ColorectalCancer,All,Both
6.41644,14575,1,10,0.47493,0.0047,0.47933,0.47057,Observed,ColorectalCancer,All,Both
6.41918,14564,1,8,0.47489,0.0047,0.47929,0.47054,Observed,ColorectalCancer,All,Both
6.42192,14555,1,13,0.47486,0.0047,0.47926,0.4705,Observed,ColorectalCancer,All,Both
6.42466,14541,5,9,0.4747,0.00471,0.4791,0.47034,Observed,ColorectalCancer,All,Both
6.4274,14527,1,11,0.47467,0.00471,0.47907,0.47031,Observed,ColorectalCancer,All,Both
6.43014,14515,4,0,0.47454,0.00471,0.47894,0.47017,Observed,ColorectalCancer,All,Both
6.43288,14511,1,3,0.4745,0.00471,0.4789,0.47014,Observed,ColorectalCancer,All,Both
6.43562,14507,1,9,0.47447,0.00471,0.47887,0.47011,Observed,ColorectalCancer,All,Both
6.43836,14497,0,10,0.47447,0.00471,0.47887,0.47011,Observed,ColorectalCancer,All,Both
6.4411,14487,2,5,0.4744,0.00471,0.47881,0.47004,Observed,ColorectalCancer,All,Both
6.44384,14480,2,4,0.47434,0.00471,0.47874,0.46998,Observed,ColorectalCancer,All,Both
6.44658,14474,2,12,0.47427,0.00471,0.47868,0.46991,Observed,ColorectalCancer,All,Both
6.44932,14460,1,7,0.47424,0.00471,0.47864,0.46988,Observed,ColorectalCancer,All,Both
6.45205,14452,2,1,0.47417,0.00472,0.47858,0.46981,Observed,ColorectalCancer,All,Both
6.45479,14449,7,9,0.47394,0.00472,0.47835,0.46958,Observed,ColorectalCancer,All,Both
6.45753,14433,2,7,0.47388,0.00472,0.47828,0.46952,Observed,ColorectalCancer,All,Both
6.46027,14424,2,9,0.47381,0.00472,0.47822,0.46945,Observed,ColorectalCancer,All,Both
6.46301,14413,3,8,0.47371,0.00472,0.47812,0.46935,Observed,ColorectalCancer,All,Both
6.46575,14402,0,11,0.47371,0.00472,0.47812,0.46935,Observed,ColorectalCancer,All,Both
6.47123,14391,1,3,0.47368,0.00472,0.47809,0.46932,Observed,ColorectalCancer,All,Both
6.47397,14387,3,13,0.47358,0.00472,0.47799,0.46922,Observed,ColorectalCancer,All,Both
6.47671,14371,1,8,0.47355,0.00472,0.47796,0.46919,Observed,ColorectalCancer,All,Both
6.47945,14362,1,8,0.47352,0.00473,0.47792,0.46915,Observed,ColorectalCancer,All,Both
6.48219,14353,3,11,0.47342,0.00473,0.47782,0.46905,Observed,ColorectalCancer,All,Both
6.48493,14339,1,12,0.47339,0.00473,0.47779,0.46902,Observed,ColorectalCancer,All,Both
6.48767,14326,4,2,0.47325,0.00473,0.47766,0.46889,Observed,ColorectalCancer,All,Both
6.49041,14320,3,3,0.47315,0.00473,0.47756,0.46879,Observed,ColorectalCancer,All,Both
6.49315,14314,1,7,0.47312,0.00473,0.47753,0.46875,Observed,ColorectalCancer,All,Both
6.49589,14306,2,8,0.47305,0.00473,0.47746,0.46869,Observed,ColorectalCancer,All,Both
6.49863,14296,4,4,0.47292,0.00473,0.47733,0.46855,Observed,ColorectalCancer,All,Both
6.50137,14288,2,6,0.47286,0.00474,0.47727,0.46849,Observed,ColorectalCancer,All,Both
6.50411,14280,3,12,0.47276,0.00474,0.47717,0.46839,Observed,ColorectalCancer,All,Both
6.50685,14265,3,9,0.47266,0.00474,0.47707,0.46829,Observed,ColorectalCancer,All,Both
6.50959,14253,5,3,0.47249,0.00474,0.4769,0.46812,Observed,ColorectalCancer,All,Both
6.51233,14245,1,9,0.47246,0.00474,0.47687,0.46809,Observed,ColorectalCancer,All,Both
6.51507,14235,4,7,0.47233,0.00474,0.47674,0.46795,Observed,ColorectalCancer,All,Both
6.51781,14224,1,9,0.47229,0.00474,0.4767,0.46792,Observed,ColorectalCancer,All,Both
6.52055,14214,1,10,0.47226,0.00475,0.47667,0.46789,Observed,ColorectalCancer,All,Both
6.52329,14203,4,14,0.47213,0.00475,0.47654,0.46775,Observed,ColorectalCancer,All,Both
6.52603,14185,3,1,0.47203,0.00475,0.47644,0.46765,Observed,ColorectalCancer,All,Both
6.52877,14181,1,0,0.47199,0.00475,0.47641,0.46762,Observed,ColorectalCancer,All,Both
6.53151,14180,6,5,0.47179,0.00475,0.47621,0.46742,Observed,ColorectalCancer,All,Both
6.53425,14169,4,13,0.47166,0.00475,0.47608,0.46729,Observed,ColorectalCancer,All,Both
6.53699,14152,0,7,0.47166,0.00475,0.47608,0.46729,Observed,ColorectalCancer,All,Both
6.53973,14145,1,9,0.47163,0.00476,0.47604,0.46725,Observed,ColorectalCancer,All,Both
6.54247,14135,1,9,0.47159,0.00476,0.47601,0.46722,Observed,ColorectalCancer,All,Both
6.54521,14125,1,2,0.47156,0.00476,0.47598,0.46718,Observed,ColorectalCancer,All,Both
6.54795,14122,1,2,0.47153,0.00476,0.47594,0.46715,Observed,ColorectalCancer,All,Both
6.55068,14119,2,7,0.47146,0.00476,0.47588,0.46708,Observed,ColorectalCancer,All,Both
6.55342,14110,0,9,0.47146,0.00476,0.47588,0.46708,Observed,ColorectalCancer,All,Both
6.55616,14101,3,5,0.47136,0.00476,0.47578,0.46698,Observed,ColorectalCancer,All,Both
6.5589,14093,1,9,0.47133,0.00476,0.47574,0.46695,Observed,ColorectalCancer,All,Both
6.56164,14083,2,15,0.47126,0.00476,0.47568,0.46688,Observed,ColorectalCancer,All,Both
6.56438,14066,2,4,0.47119,0.00476,0.47561,0.46682,Observed,ColorectalCancer,All,Both
6.56712,14060,0,1,0.47119,0.00476,0.47561,0.46682,Observed,ColorectalCancer,All,Both
6.56986,14059,2,4,0.47113,0.00476,0.47554,0.46675,Observed,ColorectalCancer,All,Both
6.5726,14053,3,8,0.47102,0.00476,0.47544,0.46665,Observed,ColorectalCancer,All,Both
