"time","est","lcl","ucl","Method","Cancer","Age","Gender"
2.052,0.10092,0.09509,0.10711,"Observed","HeadNeckCancer","All","Both"
2.052,0.30087,0.272,0.33281,"Observed","LiverCancer","All","Both"
2.052,0.35195,0.34029,0.36401,"Observed","LungCancer","All","Both"
2.052,0.49144,0.45787,0.52747,"Observed","PancreaticCancer","All","Both"
2.052,0.06548,0.06336,0.06766,"Observed","ProstateCancer","All","Both"
2.052,0.30677,0.2885,0.32619,"Observed","StomachCancer","All","Both"
2.055,0.04122,0.03973,0.04277,"Observed","BreastCancer","All","Both"
2.055,0.12879,0.1248,0.1329,"Observed","ColorectalCancer","All","Both"
2.055,0.10083,0.095,0.10701,"Observed","HeadNeckCancer","All","Both"
2.055,0.30051,0.27166,0.33241,"Observed","LiverCancer","All","Both"
2.055,0.35143,0.33979,0.36347,"Observed","LungCancer","All","Both"
2.055,0.4907,0.45716,0.52671,"Observed","PancreaticCancer","All","Both"
2.055,0.06546,0.06335,0.06764,"Observed","ProstateCancer","All","Both"
2.055,0.30632,0.28807,0.32573,"Observed","StomachCancer","All","Both"
2.058,0.04121,0.03973,0.04276,"Observed","BreastCancer","All","Both"
2.058,0.12869,0.12471,0.13279,"Observed","ColorectalCancer","All","Both"
2.058,0.10074,0.09492,0.10691,"Observed","HeadNeckCancer","All","Both"
2.058,0.3509,0.33928,0.36292,"Observed","LungCancer","All","Both"
2.058,0.48997,0.45644,0.52596,"Observed","PancreaticCancer","All","Both"
2.058,0.06544,0.06333,0.06762,"Observed","ProstateCancer","All","Both"
2.058,0.30588,0.28765,0.32527,"Observed","StomachCancer","All","Both"
2.06,0.0412,0.03972,0.04274,"Observed","BreastCancer","All","Both"
2.06,0.12859,0.12462,0.13268,"Observed","ColorectalCancer","All","Both"
2.06,0.10064,0.09483,0.10681,"Observed","HeadNeckCancer","All","Both"
2.06,0.29978,0.27099,0.33163,"Observed","LiverCancer","All","Both"
2.06,0.35038,0.33878,0.36238,"Observed","LungCancer","All","Both"
2.06,0.48923,0.45572,0.5252,"Observed","PancreaticCancer","All","Both"
2.06,0.06542,0.06332,0.06759,"Observed","ProstateCancer","All","Both"
2.06,0.30544,0.28722,0.32481,"Observed","StomachCancer","All","Both"
2.063,0.04119,0.03971,0.04273,"Observed","BreastCancer","All","Both"
2.063,0.12848,0.12452,0.13257,"Observed","ColorectalCancer","All","Both"
2.063,0.10055,0.09474,0.10672,"Observed","HeadNeckCancer","All","Both"
2.063,0.34986,0.33828,0.36183,"Observed","LungCancer","All","Both"
2.063,0.48849,0.455,0.52445,"Observed","PancreaticCancer","All","Both"
2.063,0.0654,0.0633,0.06757,"Observed","ProstateCancer","All","Both"
2.063,0.305,0.28679,0.32436,"Observed","StomachCancer","All","Both"
2.066,0.04118,0.0397,0.04272,"Observed","BreastCancer","All","Both"
2.066,0.12838,0.12442,0.13246,"Observed","ColorectalCancer","All","Both"
2.066,0.10046,0.09466,0.10662,"Observed","HeadNeckCancer","All","Both"
2.066,0.29905,0.27031,0.33086,"Observed","LiverCancer","All","Both"
2.066,0.34933,0.33777,0.3613,"Observed","LungCancer","All","Both"
2.066,0.48776,0.45428,0.5237,"Observed","PancreaticCancer","All","Both"
2.066,0.06538,0.06329,0.06755,"Observed","ProstateCancer","All","Both"
2.066,0.30456,0.28637,0.3239,"Observed","StomachCancer","All","Both"
2.068,0.04117,0.03969,0.04271,"Observed","BreastCancer","All","Both"
2.068,0.12828,0.12433,0.13235,"Observed","ColorectalCancer","All","Both"
2.068,0.10037,0.09457,0.10653,"Observed","HeadNeckCancer","All","Both"
2.068,0.29869,0.26997,0.33048,"Observed","LiverCancer","All","Both"
2.068,0.34881,0.33726,0.36076,"Observed","LungCancer","All","Both"
2.068,0.48702,0.45356,0.52296,"Observed","PancreaticCancer","All","Both"
2.068,0.06537,0.06327,0.06753,"Observed","ProstateCancer","All","Both"
2.068,0.30412,0.28594,0.32345,"Observed","StomachCancer","All","Both"
2.071,0.04116,0.03969,0.04269,"Observed","BreastCancer","All","Both"
2.071,0.12818,0.12423,0.13224,"Observed","ColorectalCancer","All","Both"
2.071,0.10028,0.09448,0.10643,"Observed","HeadNeckCancer","All","Both"
2.071,0.34829,0.33676,0.36023,"Observed","LungCancer","All","Both"
2.071,0.48629,0.45284,0.52222,"Observed","PancreaticCancer","All","Both"
2.071,0.06535,0.06326,0.06751,"Observed","ProstateCancer","All","Both"
2.071,0.30368,0.28552,0.323,"Observed","StomachCancer","All","Both"
2.074,0.04115,0.03968,0.04268,"Observed","BreastCancer","All","Both"
2.074,0.12807,0.12414,0.13213,"Observed","ColorectalCancer","All","Both"
2.074,0.10019,0.0944,0.10633,"Observed","HeadNeckCancer","All","Both"
2.074,0.34777,0.33625,0.3597,"Observed","LungCancer","All","Both"
2.074,0.48556,0.45211,0.52148,"Observed","PancreaticCancer","All","Both"
2.074,0.06533,0.06324,0.06748,"Observed","ProstateCancer","All","Both"
2.074,0.30324,0.28509,0.32255,"Observed","StomachCancer","All","Both"
2.077,0.04114,0.03967,0.04267,"Observed","BreastCancer","All","Both"
2.077,0.12797,0.12404,0.13203,"Observed","ColorectalCancer","All","Both"
2.077,0.1001,0.09431,0.10624,"Observed","HeadNeckCancer","All","Both"
2.077,0.29761,0.26893,0.32935,"Observed","LiverCancer","All","Both"
2.077,0.34726,0.33574,0.35917,"Observed","LungCancer","All","Both"
2.077,0.48483,0.45139,0.52075,"Observed","PancreaticCancer","All","Both"
2.077,0.06531,0.06322,0.06746,"Observed","ProstateCancer","All","Both"
2.077,0.3028,0.28466,0.3221,"Observed","StomachCancer","All","Both"
2.079,0.04113,0.03966,0.04266,"Observed","BreastCancer","All","Both"
2.079,0.12787,0.12394,0.13192,"Observed","ColorectalCancer","All","Both"
2.079,0.10001,0.09422,0.10614,"Observed","HeadNeckCancer","All","Both"
2.079,0.34674,0.33523,0.35864,"Observed","LungCancer","All","Both"
2.079,0.4841,0.45067,0.52002,"Observed","PancreaticCancer","All","Both"
2.079,0.06529,0.06321,0.06744,"Observed","ProstateCancer","All","Both"
2.079,0.30237,0.28424,0.32165,"Observed","StomachCancer","All","Both"
2.082,0.04112,0.03965,0.04265,"Observed","BreastCancer","All","Both"
2.082,0.12777,0.12384,0.13182,"Observed","ColorectalCancer","All","Both"
2.082,0.09991,0.09413,0.10605,"Observed","HeadNeckCancer","All","Both"
2.082,0.29689,0.26824,0.32861,"Observed","LiverCancer","All","Both"
2.082,0.34622,0.33472,0.35812,"Observed","LungCancer","All","Both"
2.082,0.48337,0.44994,0.51929,"Observed","PancreaticCancer","All","Both"
2.082,0.06527,0.06319,0.06742,"Observed","ProstateCancer","All","Both"
2.082,0.30193,0.28381,0.3212,"Observed","StomachCancer","All","Both"
2.085,0.04111,0.03964,0.04264,"Observed","BreastCancer","All","Both"
2.085,0.12766,0.12374,0.13171,"Observed","ColorectalCancer","All","Both"
2.085,0.09982,0.09405,0.10596,"Observed","HeadNeckCancer","All","Both"
2.085,0.29653,0.26788,0.32824,"Observed","LiverCancer","All","Both"
2.085,0.3457,0.3342,0.3576,"Observed","LungCancer","All","Both"
2.085,0.48265,0.44922,0.51856,"Observed","PancreaticCancer","All","Both"
2.085,0.06525,0.06317,0.0674,"Observed","ProstateCancer","All","Both"
2.085,0.30149,0.28339,0.32076,"Observed","StomachCancer","All","Both"
2.088,0.0411,0.03963,0.04262,"Observed","BreastCancer","All","Both"
2.088,0.12756,0.12364,0.13161,"Observed","ColorectalCancer","All","Both"
2.088,0.09973,0.09396,0.10586,"Observed","HeadNeckCancer","All","Both"
2.088,0.29617,0.26753,0.32788,"Observed","LiverCancer","All","Both"
2.088,0.34519,0.33369,0.35708,"Observed","LungCancer","All","Both"
2.088,0.48192,0.44849,0.51784,"Observed","PancreaticCancer","All","Both"
2.088,0.06523,0.06316,0.06738,"Observed","ProstateCancer","All","Both"
2.088,0.30106,0.28296,0.32031,"Observed","StomachCancer","All","Both"
2.09,0.04109,0.03962,0.04261,"Observed","BreastCancer","All","Both"
2.09,0.12746,0.12354,0.1315,"Observed","ColorectalCancer","All","Both"
2.09,0.09964,0.09387,0.10577,"Observed","HeadNeckCancer","All","Both"
2.09,0.29581,0.26718,0.32752,"Observed","LiverCancer","All","Both"
2.09,0.34467,0.33318,0.35657,"Observed","LungCancer","All","Both"
2.09,0.48119,0.44776,0.51712,"Observed","PancreaticCancer","All","Both"
2.09,0.06522,0.06314,0.06736,"Observed","ProstateCancer","All","Both"
2.09,0.30062,0.28254,0.31987,"Observed","StomachCancer","All","Both"
2.093,0.04108,0.03961,0.0426,"Observed","BreastCancer","All","Both"
2.093,0.12736,0.12344,0.1314,"Observed","ColorectalCancer","All","Both"
2.093,0.09955,0.09378,0.10568,"Observed","HeadNeckCancer","All","Both"
2.093,0.34416,0.33266,0.35605,"Observed","LungCancer","All","Both"
2.093,0.48047,0.44704,0.51641,"Observed","PancreaticCancer","All","Both"
2.093,0.0652,0.06312,0.06734,"Observed","ProstateCancer","All","Both"
2.093,0.30019,0.28211,0.31943,"Observed","StomachCancer","All","Both"
2.096,0.04107,0.0396,0.04259,"Observed","BreastCancer","All","Both"
2.096,0.12726,0.12334,0.1313,"Observed","ColorectalCancer","All","Both"
2.096,0.09946,0.09369,0.10559,"Observed","HeadNeckCancer","All","Both"
2.096,0.34365,0.33215,0.35554,"Observed","LungCancer","All","Both"
2.096,0.47975,0.44631,0.51569,"Observed","PancreaticCancer","All","Both"
2.096,0.06518,0.0631,0.06732,"Observed","ProstateCancer","All","Both"
2.096,0.29976,0.28169,0.31899,"Observed","StomachCancer","All","Both"
2.099,0.04106,0.03959,0.04258,"Observed","BreastCancer","All","Both"
2.099,0.12716,0.12324,0.1312,"Observed","ColorectalCancer","All","Both"
2.099,0.09937,0.09361,0.10549,"Observed","HeadNeckCancer","All","Both"
2.099,0.29474,0.26611,0.32645,"Observed","LiverCancer","All","Both"
2.099,0.34313,0.33163,0.35503,"Observed","LungCancer","All","Both"
2.099,0.06516,0.06308,0.06731,"Observed","ProstateCancer","All","Both"
2.101,0.04105,0.03958,0.04257,"Observed","BreastCancer","All","Both"
2.101,0.12705,0.12314,0.13109,"Observed","ColorectalCancer","All","Both"
2.101,0.09928,0.09352,0.1054,"Observed","HeadNeckCancer","All","Both"
2.101,0.29439,0.26575,0.3261,"Observed","LiverCancer","All","Both"
2.101,0.34262,0.33111,0.35453,"Observed","LungCancer","All","Both"
2.101,0.47831,0.44485,0.51428,"Observed","PancreaticCancer","All","Both"
2.101,0.06514,0.06306,0.06729,"Observed","ProstateCancer","All","Both"
2.101,0.29889,0.28084,0.31811,"Observed","StomachCancer","All","Both"
2.104,0.04104,0.03957,0.04256,"Observed","BreastCancer","All","Both"
2.104,0.12695,0.12304,0.13099,"Observed","ColorectalCancer","All","Both"
2.104,0.09919,0.09343,0.10531,"Observed","HeadNeckCancer","All","Both"
2.104,0.29403,0.26539,0.32576,"Observed","LiverCancer","All","Both"
2.104,0.34211,0.3306,0.35403,"Observed","LungCancer","All","Both"
2.104,0.47759,0.44412,0.51358,"Observed","PancreaticCancer","All","Both"
2.104,0.06512,0.06304,0.06727,"Observed","ProstateCancer","All","Both"
2.107,0.04103,0.03956,0.04255,"Observed","BreastCancer","All","Both"
2.107,0.12685,0.12293,0.13089,"Observed","ColorectalCancer","All","Both"
2.107,0.0991,0.09334,0.10522,"Observed","HeadNeckCancer","All","Both"
2.107,0.3416,0.33008,0.35353,"Observed","LungCancer","All","Both"
2.107,0.0651,0.06303,0.06725,"Observed","ProstateCancer","All","Both"
2.107,0.29803,0.27999,0.31723,"Observed","StomachCancer","All","Both"
2.11,0.04102,0.03955,0.04254,"Observed","BreastCancer","All","Both"
2.11,0.12675,0.12283,0.1308,"Observed","ColorectalCancer","All","Both"
2.11,0.09901,0.09325,0.10513,"Observed","HeadNeckCancer","All","Both"
2.11,0.29332,0.26467,0.32507,"Observed","LiverCancer","All","Both"
2.11,0.34109,0.32956,0.35303,"Observed","LungCancer","All","Both"
2.11,0.47615,0.44266,0.51218,"Observed","PancreaticCancer","All","Both"
2.11,0.06509,0.06301,0.06723,"Observed","ProstateCancer","All","Both"
2.11,0.2976,0.27956,0.3168,"Observed","StomachCancer","All","Both"
2.112,0.04101,0.03954,0.04253,"Observed","BreastCancer","All","Both"
2.112,0.12665,0.12273,0.1307,"Observed","ColorectalCancer","All","Both"
2.112,0.09892,0.09316,0.10504,"Observed","HeadNeckCancer","All","Both"
2.112,0.29296,0.26431,0.32473,"Observed","LiverCancer","All","Both"
2.112,0.34058,0.32904,0.35253,"Observed","LungCancer","All","Both"
2.112,0.47543,0.44193,0.51148,"Observed","PancreaticCancer","All","Both"
2.112,0.06507,0.06299,0.06722,"Observed","ProstateCancer","All","Both"
2.115,0.041,0.03953,0.04252,"Observed","BreastCancer","All","Both"
2.115,0.12655,0.12262,0.1306,"Observed","ColorectalCancer","All","Both"
2.115,0.09883,0.09307,0.10495,"Observed","HeadNeckCancer","All","Both"
2.115,0.29261,0.26394,0.32439,"Observed","LiverCancer","All","Both"
2.115,0.34007,0.32852,0.35204,"Observed","LungCancer","All","Both"
2.115,0.47472,0.4412,0.51079,"Observed","PancreaticCancer","All","Both"
2.115,0.06505,0.06297,0.0672,"Observed","ProstateCancer","All","Both"
2.115,0.29674,0.27871,0.31593,"Observed","StomachCancer","All","Both"
2.118,0.04099,0.03952,0.04251,"Observed","BreastCancer","All","Both"
2.118,0.12645,0.12252,0.1305,"Observed","ColorectalCancer","All","Both"
2.118,0.09874,0.09298,0.10486,"Observed","HeadNeckCancer","All","Both"
2.118,0.33957,0.32799,0.35155,"Observed","LungCancer","All","Both"
2.118,0.47401,0.44046,0.5101,"Observed","PancreaticCancer","All","Both"
2.118,0.06503,0.06295,0.06718,"Observed","ProstateCancer","All","Both"
2.118,0.29631,0.27829,0.3155,"Observed","StomachCancer","All","Both"
2.121,0.04098,0.0395,0.0425,"Observed","BreastCancer","All","Both"
2.121,0.12635,0.12241,0.13041,"Observed","ColorectalCancer","All","Both"
2.121,0.09865,0.09289,0.10477,"Observed","HeadNeckCancer","All","Both"
2.121,0.2919,0.26321,0.32372,"Observed","LiverCancer","All","Both"
2.121,0.33906,0.32747,0.35106,"Observed","LungCancer","All","Both"
2.121,0.47329,0.43973,0.50942,"Observed","PancreaticCancer","All","Both"
2.121,0.06501,0.06292,0.06717,"Observed","ProstateCancer","All","Both"
2.121,0.29588,0.27787,0.31507,"Observed","StomachCancer","All","Both"
2.123,0.04097,0.03949,0.0425,"Observed","BreastCancer","All","Both"
2.123,0.12625,0.12231,0.13031,"Observed","ColorectalCancer","All","Both"
2.123,0.09856,0.0928,0.10468,"Observed","HeadNeckCancer","All","Both"
2.123,0.29155,0.26284,0.32339,"Observed","LiverCancer","All","Both"
2.123,0.33855,0.32695,0.35057,"Observed","LungCancer","All","Both"
2.123,0.47258,0.439,0.50873,"Observed","PancreaticCancer","All","Both"
2.123,0.06499,0.0629,0.06715,"Observed","ProstateCancer","All","Both"
2.123,0.29546,0.27744,0.31464,"Observed","StomachCancer","All","Both"
2.126,0.04096,0.03948,0.04249,"Observed","BreastCancer","All","Both"
2.126,0.12614,0.1222,0.13022,"Observed","ColorectalCancer","All","Both"
2.126,0.09847,0.09271,0.10459,"Observed","HeadNeckCancer","All","Both"
2.126,0.33805,0.32643,0.35009,"Observed","LungCancer","All","Both"
2.126,0.47187,0.43826,0.50805,"Observed","PancreaticCancer","All","Both"
2.126,0.06497,0.06288,0.06713,"Observed","ProstateCancer","All","Both"
2.126,0.29503,0.27702,0.31421,"Observed","StomachCancer","All","Both"
2.129,0.04095,0.03947,0.04248,"Observed","BreastCancer","All","Both"
2.129,0.12604,0.12209,0.13012,"Observed","ColorectalCancer","All","Both"
2.129,0.09838,0.09262,0.10451,"Observed","HeadNeckCancer","All","Both"
2.129,0.29084,0.2621,0.32274,"Observed","LiverCancer","All","Both"
2.129,0.33755,0.3259,0.34961,"Observed","LungCancer","All","Both"
2.129,0.47116,0.43753,0.50738,"Observed","PancreaticCancer","All","Both"
2.129,0.06495,0.06286,0.06712,"Observed","ProstateCancer","All","Both"
2.129,0.2946,0.27659,0.31379,"Observed","StomachCancer","All","Both"
2.132,0.04094,0.03946,0.04247,"Observed","BreastCancer","All","Both"
2.132,0.12594,0.12199,0.13003,"Observed","ColorectalCancer","All","Both"
2.132,0.09829,0.09253,0.10442,"Observed","HeadNeckCancer","All","Both"
2.132,0.29049,0.26173,0.32242,"Observed","LiverCancer","All","Both"
2.132,0.33704,0.32538,0.34913,"Observed","LungCancer","All","Both"
2.132,0.47045,0.43679,0.5067,"Observed","PancreaticCancer","All","Both"
2.132,0.06494,0.06284,0.0671,"Observed","ProstateCancer","All","Both"
2.132,0.29418,0.27617,0.31336,"Observed","StomachCancer","All","Both"
2.134,0.04093,0.03944,0.04246,"Observed","BreastCancer","All","Both"
2.134,0.12584,0.12188,0.12993,"Observed","ColorectalCancer","All","Both"
2.134,0.09821,0.09244,0.10433,"Observed","HeadNeckCancer","All","Both"
2.134,0.29014,0.26136,0.32209,"Observed","LiverCancer","All","Both"
2.134,0.33654,0.32485,0.34865,"Observed","LungCancer","All","Both"
2.134,0.46974,0.43606,0.50603,"Observed","PancreaticCancer","All","Both"
2.134,0.06492,0.06282,0.06709,"Observed","ProstateCancer","All","Both"
2.134,0.29375,0.27575,0.31294,"Observed","StomachCancer","All","Both"
2.137,0.04092,0.03943,0.04245,"Observed","BreastCancer","All","Both"
2.137,0.12574,0.12177,0.12984,"Observed","ColorectalCancer","All","Both"
2.137,0.09812,0.09235,0.10424,"Observed","HeadNeckCancer","All","Both"
2.137,0.28979,0.26098,0.32178,"Observed","LiverCancer","All","Both"
2.137,0.33604,0.32432,0.34817,"Observed","LungCancer","All","Both"
2.137,0.46904,0.43532,0.50536,"Observed","PancreaticCancer","All","Both"
2.137,0.0649,0.0628,0.06707,"Observed","ProstateCancer","All","Both"
2.137,0.29333,0.27532,0.31251,"Observed","StomachCancer","All","Both"
2.14,0.04091,0.03942,0.04245,"Observed","BreastCancer","All","Both"
2.14,0.12564,0.12166,0.12975,"Observed","ColorectalCancer","All","Both"
2.14,0.28944,0.26061,0.32146,"Observed","LiverCancer","All","Both"
2.14,0.33554,0.3238,0.3477,"Observed","LungCancer","All","Both"
2.14,0.46833,0.43459,0.5047,"Observed","PancreaticCancer","All","Both"
2.14,0.06488,0.06277,0.06706,"Observed","ProstateCancer","All","Both"
2.14,0.29291,0.2749,0.31209,"Observed","StomachCancer","All","Both"
2.142,0.04089,0.03941,0.04244,"Observed","BreastCancer","All","Both"
2.142,0.12554,0.12155,0.12966,"Observed","ColorectalCancer","All","Both"
2.142,0.09794,0.09217,0.10407,"Observed","HeadNeckCancer","All","Both"
2.142,0.28909,0.26023,0.32115,"Observed","LiverCancer","All","Both"
2.142,0.33504,0.32327,0.34723,"Observed","LungCancer","All","Both"
2.142,0.46763,0.43385,0.50403,"Observed","PancreaticCancer","All","Both"
2.142,0.06486,0.06275,0.06704,"Observed","ProstateCancer","All","Both"
2.142,0.29248,0.27448,0.31167,"Observed","StomachCancer","All","Both"
2.145,0.04088,0.03939,0.04243,"Observed","BreastCancer","All","Both"
2.145,0.12544,0.12145,0.12957,"Observed","ColorectalCancer","All","Both"
2.145,0.09785,0.09208,0.10398,"Observed","HeadNeckCancer","All","Both"
2.145,0.28874,0.25986,0.32083,"Observed","LiverCancer","All","Both"
2.145,0.33454,0.32274,0.34676,"Observed","LungCancer","All","Both"
2.145,0.46692,0.43312,0.50337,"Observed","PancreaticCancer","All","Both"
2.145,0.06484,0.06273,0.06703,"Observed","ProstateCancer","All","Both"
2.145,0.29206,0.27406,0.31125,"Observed","StomachCancer","All","Both"
2.148,0.04087,0.03938,0.04242,"Observed","BreastCancer","All","Both"
2.148,0.12534,0.12134,0.12948,"Observed","ColorectalCancer","All","Both"
2.148,0.09776,0.09198,0.1039,"Observed","HeadNeckCancer","All","Both"
2.148,0.28839,0.25948,0.32052,"Observed","LiverCancer","All","Both"
2.148,0.33404,0.32222,0.34629,"Observed","LungCancer","All","Both"
2.148,0.06482,0.0627,0.06702,"Observed","ProstateCancer","All","Both"
2.151,0.04086,0.03937,0.04242,"Observed","BreastCancer","All","Both"
2.151,0.12524,0.12123,0.12939,"Observed","ColorectalCancer","All","Both"
2.151,0.09767,0.09189,0.10381,"Observed","HeadNeckCancer","All","Both"
2.151,0.33354,0.32169,0.34583,"Observed","LungCancer","All","Both"
2.151,0.46552,0.43164,0.50206,"Observed","PancreaticCancer","All","Both"
2.151,0.06481,0.06268,0.067,"Observed","ProstateCancer","All","Both"
2.151,0.29122,0.27321,0.31041,"Observed","StomachCancer","All","Both"
2.153,0.04085,0.03935,0.04241,"Observed","BreastCancer","All","Both"
