Cancer,Method,Stratification,Adjustment,Sex,Age,Database,rate,shape,scale,meanlog,sdlog,mu,sigma,Q,gamma0,gamma1,gamma2,SplineLowerB,SplineInternal1,SplineUpperB,gamma3,gamma4,SplineInternal2,SplineInternal3,sexMale,age_gr18 to 39,age_gr40 to 49,age_gr50 to 59,age_gr60 to 69,age_gr80 +
Colorectal,WeibullPH,None,Age,Both,40 to 49,CPRD_GOLD,NA,-0.3671528304952758,-1.567518976235877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7464748567383408,-0.5492870220621546,-0.5111120334661318,-0.36826581453100515,0.5985065548301162
Colorectal,WeibullPH,None,Age,Both,50 to 59,CPRD_GOLD,NA,-0.3671528304952758,-1.567518976235877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7464748567383408,-0.5492870220621546,-0.5111120334661318,-0.36826581453100515,0.5985065548301162
Colorectal,WeibullPH,None,Age,Both,60 to 69,CPRD_GOLD,NA,-0.3671528304952758,-1.567518976235877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7464748567383408,-0.5492870220621546,-0.5111120334661318,-0.36826581453100515,0.5985065548301162
Colorectal,WeibullPH,None,Age,Both,80 +,CPRD_GOLD,NA,-0.3671528304952758,-1.567518976235877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7464748567383408,-0.5492870220621546,-0.5111120334661318,-0.36826581453100515,0.5985065548301162
Colorectal,Exponential,None,Age,Both,70 to 79,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Exponential,None,Age,Both,18 to 39,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Exponential,None,Age,Both,40 to 49,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Exponential,None,Age,Both,50 to 59,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Exponential,None,Age,Both,60 to 69,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Exponential,None,Age,Both,80 +,CPRD_GOLD,-2.1021901811962387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7793176420091982,-0.5946533813355823,-0.5519458948583278,-0.39885876209946175,0.7137195788502151
Colorectal,Log-logistic,None,Age,Both,70 to 79,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-logistic,None,Age,Both,18 to 39,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-logistic,None,Age,Both,40 to 49,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-logistic,None,Age,Both,50 to 59,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-logistic,None,Age,Both,60 to 69,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-logistic,None,Age,Both,80 +,CPRD_GOLD,NA,-0.16985354023694774,1.69478175241476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0483023156386466,0.7498302035167755,0.7266077664411313,0.5277961238596839,-0.9228013071385637
Colorectal,Log-normal,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Log-normal,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Log-normal,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Log-normal,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Log-normal,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Log-normal,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,1.7075266541597347,0.738407400236315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0635941420588306,0.781754570422679,0.748320018792991,0.5427622701864757,-0.9327731841723166
Colorectal,Generalised Gamma,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Generalised Gamma,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Generalised Gamma,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Generalised Gamma,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Generalised Gamma,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Generalised Gamma,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,1.9092347596516797,0.6398134916394934,0.3222353016263229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0718542613493534,0.7857632657143804,0.7496292676550593,0.5438467488620043,-0.9248861321702732
Colorectal,Spline (1 knot),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (1 knot),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (1 knot),None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (1 knot),None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (1 knot),None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (1 knot),None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.8191182137841629,1.076694804170221,0.010718706770190963,-5.8998973535824915,0.302638163605431,2.9583290857825215,NA,NA,NA,NA,NA,-0.7376498871288135,-0.5363703871589721,-0.5006489482435393,-0.36106601693972123,0.5755538452289216
Colorectal,Spline (3 knots),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Colorectal,Spline (3 knots),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Colorectal,Spline (3 knots),None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Colorectal,Spline (3 knots),None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Colorectal,Spline (3 knots),None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Colorectal,Spline (3 knots),None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.07433657089199099,1.3256342840863127,0.03513487689154449,-5.8998973535824915,-0.8436515482341834,2.9583290857825215,-0.037176522421487196,0.014871772106637518,0.302638163605431,1.1834904940428035,NA,-0.7391177675749222,-0.5383667447359223,-0.501950033248663,-0.36177264480043264,0.577260391048058
Head_and_neck,Gompertz,None,Age,Both,70 to 79,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,Gompertz,None,Age,Both,18 to 39,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,Gompertz,None,Age,Both,40 to 49,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,Gompertz,None,Age,Both,50 to 59,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,Gompertz,None,Age,Both,60 to 69,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,Gompertz,None,Age,Both,80 +,CPRD_GOLD,-1.4928835720388862,-0.1295262465758293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4430914313432317,-0.8877640220948281,-0.7182405315436482,-0.3403561606992114,0.5157223703677383
Head_and_neck,WeibullPH,None,Age,Both,70 to 79,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,WeibullPH,None,Age,Both,18 to 39,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,WeibullPH,None,Age,Both,40 to 49,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,WeibullPH,None,Age,Both,50 to 59,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,WeibullPH,None,Age,Both,60 to 69,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,WeibullPH,None,Age,Both,80 +,CPRD_GOLD,NA,-0.29146877885805395,-1.4640225232819681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4746939408863682,-0.9016612432824302,-0.7354082351524625,-0.35188520515373667,0.5128950252813801
Head_and_neck,Exponential,None,Age,Both,70 to 79,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Exponential,None,Age,Both,18 to 39,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Exponential,None,Age,Both,40 to 49,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Exponential,None,Age,Both,50 to 59,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Exponential,None,Age,Both,60 to 69,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Exponential,None,Age,Both,80 +,CPRD_GOLD,-1.875928583115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5568379034773299,-0.9688012502436212,-0.7988220867399635,-0.38729983200435064,0.5899491584233856
Head_and_neck,Log-logistic,None,Age,Both,70 to 79,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-logistic,None,Age,Both,18 to 39,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-logistic,None,Age,Both,40 to 49,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-logistic,None,Age,Both,50 to 59,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-logistic,None,Age,Both,60 to 69,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-logistic,None,Age,Both,80 +,CPRD_GOLD,NA,-0.10125540971341854,1.414187333437815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9611910370810937,1.2440047426712442,1.0132366739980518,0.4791437119805227,-0.7473316506890912
Head_and_neck,Log-normal,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Log-normal,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Log-normal,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Log-normal,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Log-normal,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Log-normal,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,1.415633952341032,0.6673804007788101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9148110821929434,1.300190356693993,1.0374762724354525,0.509553332253526,-0.7475296860422103
Head_and_neck,Generalised Gamma,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Generalised Gamma,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Generalised Gamma,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Generalised Gamma,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Generalised Gamma,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Generalised Gamma,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,1.5548335298098643,0.5993860460188467,0.22880156741188204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9366347832717101,1.2822692332458772,1.0323469354879296,0.5022002499659475,-0.745262630259652
Head_and_neck,Spline (1 knot),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (1 knot),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (1 knot),None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (1 knot),None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (1 knot),None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (1 knot),None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.5275245469266174,1.2681889057966806,0.014610358862263051,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,NA,-1.4454197738567143,-0.8799047591314633,-0.7134924312497709,-0.33990143668160816,0.49527406726831147
Head_and_neck,Spline (3 knots),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.4741092127848998,1.3226615472538243,-0.0449215231786821,-5.8998973535824915,-0.5671785603171224,2.887170291635562,0.1513977353270455,-0.11857694828604332,0.3673031949588708,1.284731799134823,NA,-1.4601848821188643,-0.8869451556519377,-0.7217118737195899,-0.3456203229612988,0.4968344514348136
Head_and_neck,Spline (3 knots),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.4741092127848998,1.3226615472538243,-0.0449215231786821,-5.8998973535824915,-0.5671785603171224,2.887170291635562,0.1513977353270455,-0.11857694828604332,0.3673031949588708,1.284731799134823,NA,-1.4601848821188643,-0.8869451556519377,-0.7217118737195899,-0.3456203229612988,0.4968344514348136
