n,events,rmean,se,median,rmean in years (SE),Median Survival in Years (95% CI),rmean5yr,se5yr,rmean 5yrs in years (SE),rmean10yr,se10yr,rmean 10yrs in years (SE),Survival Rate % (95% CI) year 1,Survival Rate % (95% CI) year 5,Survival Rate % (95% CI) year 10,surv year 1,surv year 5,surv year 10,Method,Cancer,Age,Sex,Stratification,Adjustment,Database
NA,NA,9.5299,0.1003,6.7867,9.53 (0.10),6.79 (6.46-7.13),3.5696,0.018,3.57 (0.02),5.9913,0.043,5.99 (0.04),82.5 (81.9-83.1),55.9 (55.0-56.9),42.5 (41.4-43.6),82.489,55.924,42.5011,Log-normal,Head_and_neck,All,Both,None,None,CPRD_GOLD
NA,NA,9.505,0.1029,6.7697,9.51 (0.10),6.77 (6.43-7.15),3.5729,0.018,3.57 (0.02),5.9911,0.0415,5.99 (0.04),82.6 (81.9-83.2),55.9 (55.0-56.8),42.4 (41.2-43.6),82.5774,55.9374,42.3564,Generalised Gamma,Head_and_neck,All,Both,None,None,CPRD_GOLD
NA,NA,9.4768,0.1057,6.8123,9.48 (0.11),6.81 (6.49-7.17),3.5719,0.019,3.57 (0.02),5.9952,0.0434,6.00 (0.04),82.6 (81.9-83.2),56.0 (55.0-57.0),42.4 (41.2-43.5),82.5933,56.0022,42.4116,Spline (1 knot),Head_and_neck,All,Both,None,None,CPRD_GOLD
NA,NA,2.4484,0.0948,0.7326,2.45 (0.09),0.73 (0.69-0.77),1.4112,0.0311,1.41 (0.03),1.9135,0.0569,1.91 (0.06),41.0 (39.4-42.6),11.6 (10.3-12.8),9.4 (8.1-10.7),40.962,11.5506,9.3807,Gompertz,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,1.9494,0.0606,0.8378,1.95 (0.06),0.84 (0.79-0.89),1.5494,0.0319,1.55 (0.03),1.8488,0.0502,1.85 (0.05),45.9 (44.4-47.4),10.8 (9.7-11.9),3.0 (2.5-3.6),45.9349,10.8397,3.045,WeibullPH,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,1.7089,0.0363,1.1846,1.71 (0.04),1.18 (1.14-1.23),1.6174,0.0276,1.62 (0.03),1.7041,0.035,1.70 (0.04),55.7 (54.4-57.1),5.4 (4.8-6.1),0.3 (0.2-0.4),55.7041,5.3633,0.2877,Exponential,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,2.2528,0.0722,0.6737,2.25 (0.07),0.67 (0.63-0.72),1.4652,0.0326,1.47 (0.03),1.9278,0.0525,1.93 (0.05),40.6 (39.1-42.4),12.7 (11.7-13.8),7.0 (6.3-7.7),40.6218,12.7131,6.9603,Log-logistic,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,2.2559,0.0744,0.6787,2.26 (0.07),0.68 (0.64-0.73),1.5018,0.0313,1.50 (0.03),1.9634,0.0533,1.96 (0.05),41.4 (39.9-42.9),13.2 (12.1-14.3),6.6 (5.9-7.4),41.4075,13.1705,6.5965,Log-normal,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,2.3062,0.0893,0.6678,2.31 (0.09),0.67 (0.62-0.71),1.5055,0.033,1.51 (0.03),1.9886,0.0597,1.99 (0.06),41.2 (39.6-42.7),13.5 (12.3-14.9),7.0 (6.0-8.2),41.1578,13.5449,7.045,Generalised Gamma,Liver,All,Both,None,None,CPRD_GOLD
NA,NA,2.3192,0.0882,0.6529,2.32 (0.09),0.65 (0.61-0.70),1.5032,0.0328,1.50 (0.03),1.9992,0.0601,2.00 (0.06),40.6 (39.0-42.2),13.8 (12.5-15.2),7.2 (6.1-8.3),40.587,13.8244,7.2159,Spline (1 knot),Liver,All,Both,None,None,CPRD_GOLD
NA,NA,2.3293,0.0313,0.6929,2.33 (0.03),0.69 (0.68-0.70),1.3078,0.0084,1.31 (0.01),1.6909,0.0153,1.69 (0.02),39.0 (38.6-39.5),9.2 (8.9-9.5),7.0 (6.6-7.3),39.0429,9.21,6.9514,Gompertz,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,1.7261,0.0159,0.7845,1.73 (0.02),0.78 (0.77-0.80),1.4413,0.0089,1.44 (0.01),1.6572,0.0126,1.66 (0.01),44.1 (43.7-44.5),8.5 (8.2-8.8),1.9 (1.8-2.0),44.1158,8.5386,1.9195,WeibullPH,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,1.5713,0.0093,1.0891,1.57 (0.01),1.09 (1.08-1.10),1.5061,0.0079,1.51 (0.01),1.5686,0.0093,1.57 (0.01),52.9 (52.5-53.3),4.1 (4.0-4.3),0.2 (0.2-0.2),52.9185,4.1499,0.1722,Exponential,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,2.0551,0.0199,0.6365,2.06 (0.02),0.64 (0.63-0.65),1.3491,0.0088,1.35 (0.01),1.7088,0.0136,1.71 (0.01),38.3 (37.9-38.8),10.3 (10.0-10.5),5.2 (5.1-5.4),38.3313,10.2531,5.2206,Log-logistic,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,2.0414,0.0209,0.6411,2.04 (0.02),0.64 (0.63-0.65),1.3927,0.0091,1.39 (0.01),1.751,0.0147,1.75 (0.01),39.4 (39.0-39.8),10.7 (10.4-11.0),4.9 (4.7-5.0),39.4138,10.735,4.8513,Log-normal,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,2.0535,0.0247,0.639,2.05 (0.02),0.64 (0.63-0.65),1.3936,0.0088,1.39 (0.01),1.7561,0.0148,1.76 (0.01),39.4 (38.9-39.8),10.8 (10.5-11.1),4.9 (4.7-5.2),39.3607,10.8135,4.9351,Generalised Gamma,Lung,All,Both,None,None,CPRD_GOLD
NA,NA,2.1542,0.0284,0.6153,2.15 (0.03),0.62 (0.60-0.63),1.3839,0.0093,1.38 (0.01),1.7856,0.0157,1.79 (0.02),38.2 (37.7-38.7),11.4 (11.0-11.7),5.8 (5.5-6.1),38.2156,11.38,5.7925,Spline (1 knot),Lung,All,Both,None,None,CPRD_GOLD
NA,NA,1.3797,0.0439,0.4236,1.38 (0.04),0.42 (0.41-0.44),0.8685,0.0139,0.87 (0.01),1.0805,0.0259,1.08 (0.03),24.6 (23.7-25.4),4.8 (4.3-5.3),4.0 (3.5-4.5),24.5798,4.794,4.0275,Gompertz,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,1.0307,0.0187,0.473,1.03 (0.02),0.47 (0.46-0.49),0.9648,0.0142,0.96 (0.01),1.0223,0.018,1.02 (0.02),31.3 (30.5-32.1),2.9 (2.6-3.2),0.3 (0.3-0.4),31.2748,2.9242,0.3344,WeibullPH,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,0.9983,0.0122,0.6919,1.00 (0.01),0.69 (0.68-0.71),0.9916,0.012,0.99 (0.01),0.9982,0.0118,1.00 (0.01),36.7 (35.9-37.6),0.7 (0.6-0.8),0.0 (0.0-0.0),36.7242,0.668,0.0045,Exponential,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,1.189,0.0256,0.3824,1.19 (0.03),0.38 (0.37-0.40),0.8993,0.0139,0.90 (0.01),1.065,0.0197,1.06 (0.02),24.9 (24.0-25.7),5.0 (4.6-5.3),2.3 (2.1-2.5),24.8906,4.9567,2.2978,Log-logistic,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,1.1505,0.0255,0.3894,1.15 (0.03),0.39 (0.38-0.40),0.9326,0.0142,0.93 (0.01),1.0731,0.0212,1.07 (0.02),26.8 (25.9-27.7),4.7 (4.3-5.1),1.7 (1.5-1.9),26.8289,4.7213,1.6725,Log-normal,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,1.212,0.0316,0.3789,1.21 (0.03),0.38 (0.37-0.39),0.9446,0.0152,0.94 (0.02),1.1094,0.0242,1.11 (0.02),26.7 (25.9-27.6),5.3 (4.8-5.8),2.1 (1.8-2.4),26.6695,5.2675,2.0908,Generalised Gamma,Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,1.3223,0.0415,0.3666,1.32 (0.04),0.37 (0.35-0.38),0.9412,0.0157,0.94 (0.02),1.1551,0.0272,1.16 (0.03),25.3 (24.4-26.1),6.1 (5.6-6.7),3.1 (2.6-3.6),25.2563,6.128,3.0732,Spline (1 knot),Pancreatic,All,Both,None,None,CPRD_GOLD
NA,NA,11.3525,0.0508,10.9387,11.35 (0.05),10.94 (10.77-11.12),4.2734,0.006,4.27 (0.01),7.3835,0.0166,7.38 (0.02),93.7 (93.6-93.9),72.5 (72.1-72.9),53.0 (52.5-53.5),93.7163,72.515,52.9888,Gompertz,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,11.3545,0.0457,10.9797,11.35 (0.05),10.98 (10.80-11.15),4.2692,0.0058,4.27 (0.01),7.3843,0.0157,7.38 (0.02),93.6 (93.4-93.7),72.5 (72.2-72.9),53.1 (52.6-53.6),93.5679,72.5382,53.1223,WeibullPH,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,11.2999,0.0425,10.861,11.30 (0.04),10.86 (10.70-11.01),4.2807,0.0051,4.28 (0.01),7.392,0.0155,7.39 (0.02),93.8 (93.7-93.9),72.7 (72.3-73.0),52.8 (52.3-53.3),93.8174,72.6804,52.8244,Exponential,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,11.7,0.0429,11.5508,11.70 (0.04),11.55 (11.31-11.77),4.2506,0.006,4.25 (0.01),7.3555,0.016,7.36 (0.02),93.8 (93.6-93.9),71.7 (71.3-72.0),54.0 (53.5-54.5),93.7659,71.6601,53.9846,Log-logistic,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,12.061,0.0435,13.0323,12.06 (0.04),13.03 (12.75-13.31),4.1942,0.0061,4.19 (0.01),7.3327,0.0169,7.33 (0.02),93.0 (92.8-93.1),70.9 (70.5-71.3),56.0 (55.6-56.5),92.9571,70.866,56.0369,Log-normal,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,11.3648,0.0497,10.9939,11.36 (0.05),10.99 (10.81-11.20),4.2683,0.0061,4.27 (0.01),7.383,0.0166,7.38 (0.02),93.6 (93.4-93.7),72.5 (72.1-72.9),53.1 (52.6-53.7),93.5717,72.5043,53.1484,Generalised Gamma,Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,11.3785,0.0475,11.0226,11.38 (0.05),11.02 (10.84-11.22),4.2658,0.0062,4.27 (0.01),7.3798,0.0163,7.38 (0.02),93.6 (93.4-93.7),72.4 (72.1-72.8),53.2 (52.7-53.7),93.5675,72.4289,53.2077,Spline (1 knot),Prostate,All,Male,None,None,CPRD_GOLD
NA,NA,3.1282,0.0797,0.8482,3.13 (0.08),0.85 (0.82-0.88),1.5552,0.0217,1.56 (0.02),2.1184,0.0408,2.12 (0.04),45.2 (44.1-46.4),13.2 (12.4-14.1),10.4 (9.5-11.3),45.2443,13.2216,10.3512,Gompertz,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,2.4588,0.0569,1.0228,2.46 (0.06),1.02 (0.97-1.07),1.7696,0.0229,1.77 (0.02),2.2163,0.0391,2.22 (0.04),50.5 (49.4-51.6),14.8 (14.0-15.7),5.1 (4.6-5.7),50.4975,14.8266,5.1251,WeibullPH,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,2.1864,0.0321,1.5156,2.19 (0.03),1.52 (1.47-1.56),1.9644,0.0208,1.96 (0.02),2.164,0.0301,2.16 (0.03),63.3 (62.4-64.0),10.2 (9.5-10.8),1.0 (0.9-1.2),63.2971,10.1606,1.0324,Exponential,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,2.6325,0.0588,0.8014,2.63 (0.06),0.80 (0.76-0.84),1.5913,0.0227,1.59 (0.02),2.0965,0.0385,2.10 (0.04),44.5 (43.4-45.6),14.0 (13.2-14.7),7.5 (7.0-8.1),44.5268,13.9716,7.5452,Log-logistic,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,2.7107,0.0646,0.8321,2.71 (0.06),0.83 (0.79-0.87),1.6629,0.023,1.66 (0.02),2.2,0.0415,2.20 (0.04),45.8 (44.7-46.8),15.2 (14.4-16.1),7.7 (7.1-8.3),45.8066,15.2174,7.7199,Log-normal,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,2.9009,0.0786,0.7905,2.90 (0.08),0.79 (0.75-0.83),1.6626,0.0232,1.66 (0.02),2.2592,0.0441,2.26 (0.04),44.8 (43.8-45.9),16.1 (15.3-17.0),9.0 (8.3-9.8),44.7953,16.1483,9.0394,Generalised Gamma,Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,3.0835,0.0841,0.7385,3.08 (0.08),0.74 (0.70-0.78),1.6315,0.0233,1.63 (0.02),2.2835,0.0447,2.28 (0.04),43.0 (41.8-44.1),16.6 (15.7-17.6),10.5 (9.6-11.5),42.9761,16.6461,10.511,Spline (1 knot),Stomach,All,Both,None,None,CPRD_GOLD
NA,NA,14.2635,0.0379,24.6547,14.26 (0.04),24.65 (23.43-26.18),4.4908,0.0043,4.49 (0.00),8.2099,0.0123,8.21 (0.01),95.5 (95.4-95.6),81.0 (80.7-81.3),68.6 (68.2-69.0),95.498,81.0248,68.5668,Gompertz,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.1353,0.0378,20.1132,14.14 (0.04),20.11 (19.70-20.56),4.4963,0.0044,4.50 (0.00),8.2432,0.0121,8.24 (0.01),95.2 (95.1-95.3),81.6 (81.4-81.9),68.8 (68.4-69.2),95.2124,81.6296,68.7868,WeibullPH,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,13.9332,0.0369,17.9291,13.93 (0.04),17.93 (17.68-18.22),4.5464,0.0033,4.55 (0.00),8.2938,0.0116,8.29 (0.01),96.2 (96.1-96.3),82.4 (82.2-82.7),67.9 (67.5-68.3),96.2077,82.4232,67.9359,Exponential,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.2379,0.0359,22.6545,14.24 (0.04),22.65 (22.15-23.26),4.4865,0.0044,4.49 (0.00),8.2152,0.0124,8.22 (0.01),95.3 (95.2-95.4),81.1 (80.9-81.4),68.8 (68.3-69.2),95.3047,81.1186,68.7614,Log-logistic,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.4751,0.0365,28.9432,14.48 (0.04),28.94 (28.10-29.85),4.4513,0.0044,4.45 (0.00),8.1841,0.012,8.18 (0.01),94.9 (94.8-95.1),80.4 (80.1-80.6),69.8 (69.4-70.1),94.9346,80.3704,69.7576,Log-normal,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.222,0.0387,21.8642,14.22 (0.04),21.86 (21.25-22.62),4.4851,0.0046,4.49 (0.00),8.2196,0.0125,8.22 (0.01),95.2 (95.1-95.4),81.2 (80.9-81.5),68.9 (68.5-69.3),95.2457,81.1756,68.8717,Generalised Gamma,Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.2058,0.0371,21.299,14.21 (0.04),21.30 (20.76-21.85),4.4845,0.0046,4.48 (0.00),8.2234,0.0124,8.22 (0.01),95.2 (95.1-95.3),81.2 (80.9-81.5),68.9 (68.5-69.3),95.2063,81.2282,68.9446,Spline (1 knot),Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,14.2268,0.0158,21.7179,14.23 (0.02),21.72 (21.18-22.40),4.4815,0.0041,4.48 (0.00),8.2161,0.0079,8.22 (0.01),95.4 (95.3-95.5),81.0 (80.8-81.2),69.0 (68.8-69.1),95.3989,81.0106,68.9914,Spline (3 knots),Breast,All,Female,Sex,None,CPRD_GOLD
NA,NA,10.8968,0.4936,10.6052,10.90 (0.49),10.61 (9.07-12.85),4.2593,0.0678,4.26 (0.07),7.3301,0.1876,7.33 (0.19),93.6 (91.9-95.0),72.0 (67.1-76.1),52.0 (45.7-57.5),93.6011,71.9619,51.9923,Gompertz,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,10.8328,0.4325,10.4748,10.83 (0.43),10.47 (8.83-12.35),4.2768,0.0679,4.28 (0.07),7.3463,0.1894,7.35 (0.19),93.9 (91.8-95.5),72.2 (67.9-75.9),51.6 (45.3-56.9),93.9317,72.2429,51.6332,WeibullPH,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,10.8775,0.4401,10.576,10.88 (0.44),10.58 (9.04-12.54),4.2634,0.0543,4.26 (0.05),7.3355,0.1734,7.34 (0.17),93.7 (92.6-94.6),72.1 (67.9-75.6),51.9 (46.1-57.1),93.6562,72.0579,51.9235,Exponential,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,11.0684,0.4449,10.7187,11.07 (0.44),10.72 (8.82-13.03),4.2594,0.0683,4.26 (0.07),7.2994,0.1849,7.30 (0.18),94.3 (92.2-96.0),71.1 (66.3-74.8),52.1 (45.6-57.3),94.2975,71.1346,52.051,Log-logistic,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,11.4099,0.4508,11.9646,11.41 (0.45),11.96 (9.39-15.25),4.1972,0.069,4.20 (0.07),7.2751,0.1909,7.28 (0.19),93.5 (91.4-95.1),70.2 (66.0-74.2),54.3 (48.7-59.7),93.4649,70.2395,54.3487,Log-normal,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,10.8759,0.4582,10.5127,10.88 (0.46),10.51 (8.91-12.70),4.2707,0.0695,4.27 (0.07),7.3317,0.1802,7.33 (0.18),94.0 (91.7-95.7),71.9 (67.6-75.7),51.7 (45.9-57.3),94.0029,71.9359,51.6983,Generalised Gamma,Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,10.8464,0.4839,10.495,10.85 (0.48),10.49 (8.87-12.76),4.2735,0.0685,4.27 (0.07),7.3405,0.1812,7.34 (0.18),93.9 (91.7-95.6),72.1 (67.3-76.0),51.7 (45.4-57.5),93.944,72.1191,51.6805,Spline (1 knot),Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,10.9256,0.1306,10.4684,10.93 (0.13),10.47 (9.99-10.94),4.2763,0.0612,4.28 (0.06),7.3074,0.1127,7.31 (0.11),94.3 (92.0-95.9),71.5 (68.2-74.5),51.4 (49.8-53.1),94.2848,71.4602,51.4387,Spline (3 knots),Breast,All,Male,Sex,None,CPRD_GOLD
NA,NA,9.3291,0.0732,5.2172,9.33 (0.07),5.22 (5.04-5.40),3.4317,0.0132,3.43 (0.01),5.6441,0.0304,5.64 (0.03),82.2 (81.8-82.6),50.8 (50.2-51.6),39.9 (39.2-40.8),82.2007,50.8282,39.9309,Gompertz,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,8.811,0.0696,6.2015,8.81 (0.07),6.20 (6.02-6.41),3.498,0.013,3.50 (0.01),5.8036,0.0304,5.80 (0.03),80.5 (80.0-80.9),54.6 (53.9-55.3),39.1 (38.3-39.9),80.4632,54.6353,39.0997,WeibullPH,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,7.7628,0.0626,5.9682,7.76 (0.06),5.97 (5.85-6.09),3.7928,0.0106,3.79 (0.01),5.9149,0.0285,5.91 (0.03),89.0 (88.8-89.2),56.0 (55.3-56.6),31.3 (30.6-32.0),89.0351,55.9508,31.305,Exponential,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.0467,0.0671,5.9162,9.05 (0.07),5.92 (5.69-6.14),3.4304,0.0135,3.43 (0.01),5.7236,0.0325,5.72 (0.03),79.6 (79.1-80.0),53.2 (52.5-53.9),40.1 (39.4-40.9),79.5605,53.2113,40.1004,Log-logistic,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.2501,0.0678,6.1172,9.25 (0.07),6.12 (5.88-6.39),3.4073,0.0143,3.41 (0.01),5.7474,0.0305,5.75 (0.03),78.5 (78.1-79.0),53.5 (52.8-54.2),41.5 (40.8-42.3),78.5225,53.5048,41.513,Log-normal,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.2598,0.0707,6.1228,9.26 (0.07),6.12 (5.89-6.37),3.406,0.0142,3.41 (0.01),5.7477,0.032,5.75 (0.03),78.5 (77.9-79.0),53.5 (52.8-54.1),41.6 (40.8-42.3),78.4806,53.5054,41.5716,Generalised Gamma,Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.2228,0.0738,6.1511,9.22 (0.07),6.15 (5.92-6.42),3.408,0.0142,3.41 (0.01),5.7518,0.0317,5.75 (0.03),78.5 (78.0-79.0),53.6 (52.9-54.3),41.5 (40.7-42.3),78.5446,53.5779,41.522,Spline (1 knot),Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.1582,0.0372,6.2317,9.16 (0.04),6.23 (6.09-6.37),3.4224,0.0114,3.42 (0.01),5.7684,0.0196,5.77 (0.02),78.4 (77.9-78.9),54.0 (53.5-54.4),41.2 (40.8-41.6),78.4099,53.9794,41.22,Spline (3 knots),Colorectal,All,Female,Sex,None,CPRD_GOLD
NA,NA,8.804,0.0661,4.9091,8.80 (0.07),4.91 (4.78-5.05),3.4217,0.0124,3.42 (0.01),5.5205,0.0284,5.52 (0.03),82.6 (82.2-82.9),49.6 (49.0-50.2),36.8 (36.1-37.5),82.5622,49.5945,36.7745,Gompertz,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.3053,0.0659,5.6805,8.31 (0.07),5.68 (5.54-5.82),3.4835,0.012,3.48 (0.01),5.6641,0.0274,5.66 (0.03),81.1 (80.7-81.5),53.0 (52.4-53.6),35.9 (35.3-36.6),81.119,53.0057,35.9258,WeibullPH,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,7.4565,0.053,5.6552,7.46 (0.05),5.66 (5.56-5.75),3.7382,0.0095,3.74 (0.01),5.7637,0.0255,5.76 (0.03),88.5 (88.3-88.6),54.2 (53.6-54.7),29.4 (28.7-30.0),88.4645,54.1807,29.3555,Exponential,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.5948,0.0587,5.3581,8.59 (0.06),5.36 (5.21-5.53),3.415,0.0122,3.42 (0.01),5.5857,0.0273,5.59 (0.03),80.4 (80.0-80.8),51.5 (50.9-52.1),37.2 (36.5-37.9),80.4058,51.454,37.1726,Log-logistic,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.8228,0.061,5.5027,8.82 (0.06),5.50 (5.32-5.68),3.3861,0.0123,3.39 (0.01),5.6126,0.0282,5.61 (0.03),79.1 (78.7-79.5),51.8 (51.2-52.4),38.8 (38.1-39.5),79.1269,51.8167,38.8192,Log-normal,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.6827,0.0641,5.4792,8.68 (0.06),5.48 (5.32-5.65),3.4046,0.0122,3.40 (0.01),5.6088,0.0274,5.61 (0.03),79.7 (79.2-80.1),51.8 (51.2-52.4),38.0 (37.2-38.7),79.6921,51.8342,37.9738,Generalised Gamma,Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.6491,0.0663,5.5136,8.65 (0.07),5.51 (5.34-5.69),3.4059,0.012,3.41 (0.01),5.6148,0.0268,5.61 (0.03),79.7 (79.3-80.1),51.9 (51.3-52.6),38.0 (37.2-38.7),79.7024,51.948,37.971,Spline (1 knot),Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.6538,0.0301,5.472,8.65 (0.03),5.47 (5.36-5.59),3.4098,0.0103,3.41 (0.01),5.6114,0.0167,5.61 (0.02),79.8 (79.3-80.2),51.8 (51.4-52.2),37.9 (37.6-38.2),79.7888,51.8188,37.8797,Spline (3 knots),Colorectal,All,Male,Sex,None,CPRD_GOLD
NA,NA,9.7617,0.1846,6.8324,9.76 (0.18),6.83 (6.28-7.51),3.6636,0.0334,3.66 (0.03),6.1037,0.0792,6.10 (0.08),85.7 (84.8-86.5),56.3 (54.6-58.1),43.5 (41.5-45.7),85.7276,56.3296,43.5007,Gompertz,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.385,0.1775,7.5572,9.38 (0.18),7.56 (6.99-8.12),3.7144,0.032,3.71 (0.03),6.2413,0.0763,6.24 (0.08),84.4 (83.3-85.4),59.4 (57.9-60.9),43.1 (41.2-45.0),84.3714,59.4426,43.0796,WeibullPH,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,8.6177,0.1622,7.0161,8.62 (0.16),7.02 (6.66-7.41),3.9456,0.0243,3.95 (0.02),6.3532,0.0716,6.35 (0.07),90.6 (90.1-91.1),61.0 (59.3-62.7),37.2 (35.2-39.3),90.593,61.0201,37.2345,Exponential,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.5579,0.1777,7.3644,9.56 (0.18),7.36 (6.74-8.11),3.6558,0.0332,3.66 (0.03),6.1566,0.0775,6.16 (0.08),83.9 (82.7-85.0),57.9 (56.3-59.7),43.7 (41.8-45.7),83.8533,57.9197,43.7231,Log-logistic,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.7328,0.1715,7.6525,9.73 (0.17),7.65 (6.94-8.52),3.6293,0.0324,3.63 (0.03),6.1659,0.0796,6.17 (0.08),83.0 (81.9-84.0),57.9 (56.3-59.5),45.0 (43.1-46.9),83.0493,57.9243,44.9984,Log-normal,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.8002,0.1798,7.7467,9.80 (0.18),7.75 (7.01-8.69),3.6187,0.0335,3.62 (0.03),6.1652,0.0776,6.17 (0.08),82.8 (81.5-83.9),57.9 (56.1-59.6),45.4 (43.3-47.7),82.7678,57.8679,45.4268,Generalised Gamma,Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.7489,0.1752,7.7638,9.75 (0.18),7.76 (6.99-8.60),3.6244,0.0325,3.62 (0.03),6.1728,0.078,6.17 (0.08),83.0 (81.8-84.0),58.0 (56.3-59.6),45.3 (43.1-47.3),82.9635,57.9908,45.3014,Spline (1 knot),Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.6005,0.064,8.021,9.60 (0.06),8.02 (7.78-8.25),3.643,0.0282,3.64 (0.03),6.2294,0.0459,6.23 (0.05),81.9 (80.6-83.0),59.5 (58.3-60.8),45.0 (44.4-45.5),81.9021,59.5392,44.9972,Spline (3 knots),Head_and_neck,All,Female,Sex,None,CPRD_GOLD
NA,NA,9.3182,0.1271,5.8705,9.32 (0.13),5.87 (5.57-6.20),3.586,0.0226,3.59 (0.02),5.856,0.0522,5.86 (0.05),85.0 (84.4-85.6),53.6 (52.5-54.8),39.5 (38.2-41.0),84.9812,53.613,39.5492,Gompertz,Head_and_neck,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.8464,0.122,6.5221,8.85 (0.12),6.52 (6.20-6.83),3.6344,0.0207,3.63 (0.02),5.9761,0.051,5.98 (0.05),83.7 (83.0-84.4),56.5 (55.4-57.5),38.8 (37.5-40.1),83.7431,56.4727,38.844,WeibullPH,Head_and_neck,All,Male,Sex,None,CPRD_GOLD
NA,NA,8.0717,0.1062,6.2873,8.07 (0.11),6.29 (6.07-6.51),3.8438,0.0169,3.84 (0.02),6.0587,0.0455,6.06 (0.05),89.6 (89.2-89.9),57.6 (56.6-58.7),33.2 (32.0-34.4),89.5614,57.624,33.2053,Exponential,Head_and_neck,All,Male,Sex,None,CPRD_GOLD
NA,NA,9.1183,0.1121,6.247,9.12 (0.11),6.25 (5.92-6.62),3.5704,0.0215,3.57 (0.02),5.8932,0.0528,5.89 (0.05),83.2 (82.5-83.9),54.8 (53.6-55.9),39.9 (38.5-41.1),83.2196,54.8499,39.8622,Log-logistic,Head_and_neck,All,Male,Sex,None,CPRD_GOLD
