"time","n.risk","n.event","n.censor","est","std.error","ucl","lcl","Method","Cancer","Age","Gender"
0.422,6610,30,1,0.47238,0.00878159788115705,0.48058,0.46432,"Observed","PancreaticCancer","All","Both"
0.422,88947,19,54,0.97553,0.000517612227181194,0.97652,0.97454,"Observed","ProstateCancer","All","Both"
0.422,6179,16,1,0.66812,0.00722139518371281,0.67765,0.65873,"Observed","StomachCancer","All","Both"
0.425,103365,9,46,0.97975,0.000436897638565689,0.98059,0.97891,"Observed","BreastCancer","All","Both"
0.425,59309,42,36,0.87456,0.00143224313228832,0.87702,0.87211,"Observed","ColorectalCancer","All","Both"
0.425,13439,8,10,0.90913,0.00256436816093783,0.91371,0.90457,"Observed","HeadNeckCancer","All","Both"
0.425,3301,10,0,0.6285,0.0103940302338109,0.64144,0.61583,"Observed","LiverCancer","All","Both"
0.425,39164,98,26,0.62016,0.0030582023642119,0.62389,0.61645,"Observed","LungCancer","All","Both"
0.425,6579,15,1,0.4713,0.00880135260882677,0.4795,0.46324,"Observed","PancreaticCancer","All","Both"
0.425,88874,16,30,0.97535,0.000519565646498924,0.97635,0.97436,"Observed","ProstateCancer","All","Both"
0.425,6162,6,2,0.66747,0.00723233854898132,0.677,0.65808,"Observed","StomachCancer","All","Both"
0.427,103310,10,10,0.97965,0.000437968703024996,0.98049,0.97881,"Observed","BreastCancer","All","Both"
0.427,59231,34,6,0.87406,0.00143562433397435,0.87652,0.8716,"Observed","ColorectalCancer","All","Both"
0.427,13421,7,2,0.90865,0.00257193830132058,0.91324,0.90408,"Observed","HeadNeckCancer","All","Both"
0.427,3291,11,0,0.6264,0.0104429355960014,0.63935,0.61371,"Observed","LiverCancer","All","Both"
0.427,39040,66,5,0.61911,0.00306528606558084,0.62284,0.6154,"Observed","LungCancer","All","Both"
0.427,6563,17,1,0.47008,0.00882380370440866,0.47828,0.46202,"Observed","PancreaticCancer","All","Both"
0.427,88828,9,9,0.97526,0.000520662271747706,0.97625,0.97426,"Observed","ProstateCancer","All","Both"
0.427,6154,11,1,0.66628,0.00725242685022068,0.67582,0.65688,"Observed","StomachCancer","All","Both"
0.43,103290,15,10,0.97951,0.00043957110308428,0.98035,0.97867,"Observed","BreastCancer","All","Both"
0.43,59191,39,9,0.87348,0.00143949854333622,0.87595,0.87102,"Observed","ColorectalCancer","All","Both"
0.43,13412,10,3,0.90797,0.00258273114832921,0.91258,0.90339,"Observed","HeadNeckCancer","All","Both"
0.43,3280,5,1,0.62544,0.0104651978735296,0.63841,0.61275,"Observed","LiverCancer","All","Both"
0.43,38969,86,6,0.61774,0.00307453015319165,0.62148,0.61403,"Observed","LungCancer","All","Both"
0.43,6545,18,1,0.46879,0.00884764758967928,0.47699,0.46073,"Observed","PancreaticCancer","All","Both"
0.43,88810,13,13,0.97511,0.000522242931352527,0.97611,0.97411,"Observed","ProstateCancer","All","Both"
0.43,6142,6,1,0.66563,0.00726339452267857,0.67517,0.65622,"Observed","StomachCancer","All","Both"
0.433,103265,6,40,0.97945,0.000440210683591697,0.9803,0.97861,"Observed","BreastCancer","All","Both"
0.433,59143,39,25,0.87291,0.00144336862163296,0.87538,0.87044,"Observed","ColorectalCancer","All","Both"
0.433,13399,10,7,0.9073,0.00259349991127633,0.91192,0.9027,"Observed","HeadNeckCancer","All","Both"
0.433,3274,6,3,0.6243,0.0104919561552673,0.63727,0.61159,"Observed","LiverCancer","All","Both"
0.433,38877,86,30,0.61638,0.00308379018450518,0.62011,0.61266,"Observed","LungCancer","All","Both"
0.433,6526,11,2,0.468,0.00886225640465876,0.4762,0.45994,"Observed","PancreaticCancer","All","Both"
0.433,88784,15,37,0.97495,0.000524061949253372,0.97595,0.97395,"Observed","ProstateCancer","All","Both"
0.433,6135,8,3,0.66476,0.00727803046105985,0.67431,0.65534,"Observed","StomachCancer","All","Both"
0.436,103219,11,43,0.97935,0.000441381939321016,0.9802,0.9785,"Observed","BreastCancer","All","Both"
0.436,59079,41,23,0.8723,0.00144743493182013,0.87478,0.86983,"Observed","ColorectalCancer","All","Both"
0.436,13382,4,8,0.90703,0.00259780390201466,0.91165,0.90242,"Observed","HeadNeckCancer","All","Both"
0.436,3265,9,0,0.62258,0.0105322237661358,0.63556,0.60986,"Observed","LiverCancer","All","Both"
0.436,38761,84,36,0.61504,0.00309286166998044,0.61878,0.61132,"Observed","LungCancer","All","Both"
0.436,6513,31,0,0.46577,0.00890358833858977,0.47397,0.45771,"Observed","PancreaticCancer","All","Both"
0.436,88732,16,47,0.97477,0.000525997585904934,0.97578,0.97377,"Observed","ProstateCancer","All","Both"
0.436,6124,17,3,0.66291,0.00730919159300711,0.67248,0.65349,"Observed","StomachCancer","All","Both"
0.438,103165,12,53,0.97924,0.000442657483097977,0.98009,0.97839,"Observed","BreastCancer","All","Both"
0.438,59015,34,31,0.8718,0.00145080524300575,0.87428,0.86932,"Observed","ColorectalCancer","All","Both"
0.438,13370,5,8,0.90669,0.00260318392086112,0.91132,0.90207,"Observed","HeadNeckCancer","All","Both"
0.438,3256,7,0,0.62124,0.0105635903803001,0.63424,0.60851,"Observed","LiverCancer","All","Both"
0.438,38641,85,31,0.61369,0.00310207129580445,0.61743,0.60997,"Observed","LungCancer","All","Both"
0.438,6482,20,2,0.46433,0.00893036191970023,0.47253,0.45628,"Observed","PancreaticCancer","All","Both"
0.438,88669,13,54,0.97463,0.000527567233462847,0.97564,0.97362,"Observed","ProstateCancer","All","Both"
0.438,6104,10,1,0.66183,0.00732755859886291,0.6714,0.65239,"Observed","StomachCancer","All","Both"
0.441,103100,11,35,0.97913,0.000443824968744746,0.97998,0.97828,"Observed","BreastCancer","All","Both"
0.441,58950,44,19,0.87115,0.00145516556023988,0.87364,0.86867,"Observed","ColorectalCancer","All","Both"
0.441,13357,6,6,0.90628,0.00260963831694726,0.91093,0.90165,"Observed","HeadNeckCancer","All","Both"
0.441,3249,5,2,0.62028,0.0105860207824592,0.63329,0.60755,"Observed","LiverCancer","All","Both"
0.441,38525,102,25,0.61206,0.00311315816914967,0.61581,0.60834,"Observed","LungCancer","All","Both"
0.441,6460,30,3,0.46218,0.00897070776144753,0.47038,0.45412,"Observed","PancreaticCancer","All","Both"
0.441,88602,12,45,0.9745,0.000529014171907236,0.97551,0.97349,"Observed","ProstateCancer","All","Both"
0.441,6093,13,3,0.66042,0.00735146484742689,0.67,0.65097,"Observed","StomachCancer","All","Both"
0.444,103054,7,25,0.97906,0.000444566950513414,0.97992,0.97821,"Observed","BreastCancer","All","Both"
0.444,58887,40,25,0.87056,0.0014591263626847,0.87305,0.86807,"Observed","ColorectalCancer","All","Both"
0.444,13345,7,9,0.9058,0.00261716238661074,0.91046,0.90117,"Observed","HeadNeckCancer","All","Both"
0.444,3242,10,1,0.61837,0.0106310019987626,0.63139,0.60562,"Observed","LiverCancer","All","Both"
0.444,38398,95,17,0.61055,0.00312351505574935,0.6143,0.60682,"Observed","LungCancer","All","Both"
0.444,6427,27,6,0.46024,0.00900721978177419,0.46843,0.45218,"Observed","PancreaticCancer","All","Both"
0.444,88545,13,54,0.97435,0.000530579263561651,0.97537,0.97334,"Observed","ProstateCancer","All","Both"
0.444,6077,13,1,0.659,0.00737541917899105,0.6686,0.64955,"Observed","StomachCancer","All","Both"
0.447,103022,5,7,0.97902,0.000445096498572705,0.97987,0.97816,"Observed","BreastCancer","All","Both"
0.447,58822,31,8,0.8701,0.00146219490233644,0.8726,0.86761,"Observed","ColorectalCancer","All","Both"
0.447,13329,7,3,0.90533,0.00262468288885308,0.91,0.90068,"Observed","HeadNeckCancer","All","Both"
0.447,3231,10,1,0.61646,0.0106760990299045,0.62949,0.60369,"Observed","LiverCancer","All","Both"
0.447,38286,87,9,0.60916,0.00313302314310919,0.61291,0.60543,"Observed","LungCancer","All","Both"
0.447,6394,22,1,0.45865,0.00903714468063777,0.46685,0.4506,"Observed","PancreaticCancer","All","Both"
0.447,88478,10,6,0.97424,0.00053178182241353,0.97526,0.97323,"Observed","ProstateCancer","All","Both"
0.447,6063,11,2,0.65781,0.00739571433405748,0.66741,0.64834,"Observed","StomachCancer","All","Both"
0.449,103010,9,8,0.97893,0.000446048359227733,0.97979,0.97808,"Observed","BreastCancer","All","Both"
0.449,58783,35,7,0.86958,0.0014656564808244,0.87208,0.86709,"Observed","ColorectalCancer","All","Both"
0.449,13319,7,2,0.90485,0.00263219315582708,0.90953,0.9002,"Observed","HeadNeckCancer","All","Both"
0.449,3220,3,0,0.61588,0.0106896539237153,0.62892,0.60311,"Observed","LiverCancer","All","Both"
0.449,38190,94,4,0.60766,0.00314331733647958,0.61142,0.60393,"Observed","LungCancer","All","Both"
0.449,6371,26,0,0.45678,0.00907266037754603,0.46498,0.44873,"Observed","PancreaticCancer","All","Both"
0.449,88462,12,8,0.97411,0.000533221865687824,0.97513,0.97309,"Observed","ProstateCancer","All","Both"
0.449,6050,14,0,0.65629,0.00742158778119713,0.6659,0.64681,"Observed","StomachCancer","All","Both"
0.452,102993,13,47,0.97881,0.00044742019929189,0.97967,0.97795,"Observed","BreastCancer","All","Both"
0.452,58741,35,26,0.86906,0.00146911483885602,0.87157,0.86656,"Observed","ColorectalCancer","All","Both"
0.452,13310,6,3,0.90444,0.00263862170835191,0.90913,0.89978,"Observed","HeadNeckCancer","All","Both"
0.452,3217,11,5,0.61378,0.0107394247221105,0.62683,0.60099,"Observed","LiverCancer","All","Both"
0.452,38092,75,25,0.60647,0.00315154475187755,0.61022,0.60273,"Observed","LungCancer","All","Both"
0.452,6345,19,3,0.45541,0.00909871022000757,0.46361,0.44736,"Observed","PancreaticCancer","All","Both"
0.452,88442,5,33,0.97406,0.000533820960552774,0.97508,0.97304,"Observed","ProstateCancer","All","Both"
0.452,6036,10,1,0.6552,0.00744008702123139,0.66482,0.64571,"Observed","StomachCancer","All","Both"
0.455,102933,11,35,0.9787,0.000448579035879896,0.97956,0.97784,"Observed","BreastCancer","All","Both"
0.455,58680,23,31,0.86872,0.00147138729957018,0.87123,0.86622,"Observed","ColorectalCancer","All","Both"
0.455,13301,11,3,0.9037,0.00265038717384394,0.9084,0.89901,"Observed","HeadNeckCancer","All","Both"
0.455,3201,4,0,0.61301,0.0107576072046608,0.62607,0.60022,"Observed","LiverCancer","All","Both"
0.455,37992,83,15,0.60514,0.00316067455743115,0.6089,0.6014,"Observed","LungCancer","All","Both"
0.455,6323,21,0,0.4539,0.00912762489818421,0.46209,0.44585,"Observed","PancreaticCancer","All","Both"
0.455,88404,10,36,0.97395,0.000535018232829766,0.97497,0.97293,"Observed","ProstateCancer","All","Both"
0.455,6025,15,4,0.65357,0.0074678740100906,0.6632,0.64407,"Observed","StomachCancer","All","Both"
0.458,102887,15,56,0.97856,0.000450155927822584,0.97942,0.9777,"Observed","BreastCancer","All","Both"
0.458,58626,36,18,0.86819,0.00147494448977286,0.8707,0.86568,"Observed","ColorectalCancer","All","Both"
0.458,13287,10,13,0.90302,0.00266105952930568,0.90774,0.89832,"Observed","HeadNeckCancer","All","Both"
0.458,3197,5,3,0.61205,0.010780356075932,0.62512,0.59925,"Observed","LiverCancer","All","Both"
0.458,37894,79,24,0.60388,0.00316938388882267,0.60764,0.60014,"Observed","LungCancer","All","Both"
0.458,6302,31,8,0.45167,0.0091704935730578,0.45986,0.44362,"Observed","PancreaticCancer","All","Both"
0.458,88358,12,45,0.97381,0.00053645295556597,0.97484,0.97279,"Observed","ProstateCancer","All","Both"
0.458,6006,9,1,0.65259,0.00748458532037217,0.66223,0.64308,"Observed","StomachCancer","All","Both"
0.46,102816,13,41,0.97844,0.00045151996560867,0.9793,0.97757,"Observed","BreastCancer","All","Both"
0.46,58572,33,35,0.8677,0.00147820355736238,0.87022,0.86519,"Observed","ColorectalCancer","All","Both"
0.46,13264,8,6,0.90247,0.00266959490120761,0.90721,0.89776,"Observed","HeadNeckCancer","All","Both"
0.46,3189,9,3,0.61032,0.0108214399141137,0.62341,0.59751,"Observed","LiverCancer","All","Both"
0.46,37791,95,27,0.60236,0.0031798869549321,0.60613,0.59862,"Observed","LungCancer","All","Both"
0.46,6263,20,3,0.45023,0.00919834020437232,0.45842,0.44218,"Observed","PancreaticCancer","All","Both"
0.46,88301,14,50,0.97366,0.000538124154187987,0.97469,0.97263,"Observed","ProstateCancer","All","Both"
0.46,5996,12,5,0.65128,0.00750689449652143,0.66094,0.64177,"Observed","StomachCancer","All","Both"
0.463,102762,14,34,0.9783,0.000452985887158124,0.97917,0.97744,"Observed","BreastCancer","All","Both"
0.463,58504,33,26,0.86721,0.00148146301297297,0.86973,0.86469,"Observed","ColorectalCancer","All","Both"
0.463,13250,5,9,0.90213,0.00267492571370085,0.90687,0.89741,"Observed","HeadNeckCancer","All","Both"
0.463,3177,2,4,0.60994,0.0108305972740944,0.62302,0.59713,"Observed","LiverCancer","All","Both"
0.463,37669,89,20,0.60094,0.00318975733690244,0.60471,0.59719,"Observed","LungCancer","All","Both"
0.463,6240,29,0,0.44813,0.0092389242552565,0.45632,0.44009,"Observed","PancreaticCancer","All","Both"
0.463,88237,19,35,0.97345,0.000540387343482061,0.97448,0.97242,"Observed","ProstateCancer","All","Both"
0.463,5979,11,5,0.65008,0.00752739914313856,0.65975,0.64056,"Observed","StomachCancer","All","Both"
0.466,102714,18,7,0.97813,0.000454865526646649,0.979,0.97726,"Observed","BreastCancer","All","Both"
0.466,58445,34,4,0.8667,0.00148482057653864,0.86923,0.86419,"Observed","ColorectalCancer","All","Both"
0.466,13236,5,1,0.90179,0.00268025717509879,0.90654,0.89706,"Observed","HeadNeckCancer","All","Both"
0.466,3171,7,2,0.60859,0.0108627589429108,0.62169,0.59577,"Observed","LiverCancer","All","Both"
0.466,37560,77,6,0.59971,0.00319831905053981,0.60348,0.59596,"Observed","LungCancer","All","Both"
0.466,6211,12,0,0.44727,0.00925577622916307,0.45546,0.43923,"Observed","PancreaticCancer","All","Both"
0.466,88183,9,6,0.97335,0.000541457265713553,0.97438,0.97232,"Observed","ProstateCancer","All","Both"
0.466,5963,12,0,0.64878,0.00754982789013279,0.65845,0.63925,"Observed","StomachCancer","All","Both"
0.468,102689,14,8,0.978,0.000456322767264204,0.97887,0.97712,"Observed","BreastCancer","All","Both"
0.468,58407,25,4,0.86633,0.0014872873630351,0.86886,0.86381,"Observed","ColorectalCancer","All","Both"
0.468,13230,9,1,0.90118,0.00268983873717387,0.90594,0.89644,"Observed","HeadNeckCancer","All","Both"
0.468,3162,9,0,0.60686,0.0109042312591333,0.61997,0.59403,"Observed","LiverCancer","All","Both"
0.468,37477,72,11,0.59855,0.00320633845482358,0.60233,0.5948,"Observed","LungCancer","All","Both"
0.468,6199,20,1,0.44582,0.00928393975910769,0.45401,0.43779,"Observed","PancreaticCancer","All","Both"
0.468,88168,8,11,0.97326,0.000542406847943664,0.9743,0.97223,"Observed","ProstateCancer","All","Both"
0.468,5951,9,3,0.64779,0.0075666650511865,0.65747,0.63826,"Observed","StomachCancer","All","Both"
0.471,102667,7,29,0.97793,0.00045704990702627,0.97881,0.97706,"Observed","BreastCancer","All","Both"
0.471,58378,36,16,0.8658,0.00149083655272642,0.86833,0.86327,"Observed","ColorectalCancer","All","Both"
0.471,13220,6,6,0.90077,0.0026962157127435,0.90554,0.89602,"Observed","HeadNeckCancer","All","Both"
0.471,3153,6,2,0.6057,0.0109319232626332,0.61882,0.59287,"Observed","LiverCancer","All","Both"
0.471,37394,82,15,0.59724,0.0032154902161451,0.60102,0.59349,"Observed","LungCancer","All","Both"
0.471,6178,12,5,0.44496,0.00930088981906223,0.45314,0.43692,"Observed","PancreaticCancer","All","Both"
0.471,88149,12,32,0.97313,0.000543828788840994,0.97417,0.97209,"Observed","ProstateCancer","All","Both"
0.471,5939,16,3,0.64605,0.0075966615409386,0.65574,0.6365,"Observed","StomachCancer","All","Both"
0.474,102631,15,38,0.97779,0.000458605391226303,0.97867,0.97691,"Observed","BreastCancer","All","Both"
0.474,58326,36,27,0.86527,0.00149438362374316,0.8678,0.86273,"Observed","ColorectalCancer","All","Both"
0.474,13208,5,7,0.90043,0.00270152759076365,0.90521,0.89567,"Observed","HeadNeckCancer","All","Both"
0.474,3145,4,4,0.60493,0.0109504277656096,0.61806,0.59209,"Observed","LiverCancer","All","Both"
0.474,37297,71,27,0.5961,0.00322343212480647,0.59988,0.59235,"Observed","LungCancer","All","Both"
0.474,6161,21,3,0.44344,0.00933068528240092,0.45163,0.43541,"Observed","PancreaticCancer","All","Both"
0.474,88105,15,43,0.97296,0.000545602831738296,0.97401,0.97192,"Observed","ProstateCancer","All","Both"
0.474,5920,6,3,0.64539,0.0076079328247408,0.65509,0.63584,"Observed","StomachCancer","All","Both"
0.477,102578,9,40,0.9777,0.000459537061185704,0.97858,0.97682,"Observed","BreastCancer","All","Both"
0.477,58263,35,26,0.86475,0.00149783149082997,0.86729,0.86221,"Observed","ColorectalCancer","All","Both"
0.477,13196,16,4,0.89933,0.00271850067295485,0.90414,0.89456,"Observed","HeadNeckCancer","All","Both"
0.477,3137,6,3,0.60378,0.0109782851618698,0.61691,0.59092,"Observed","LiverCancer","All","Both"
0.477,37199,84,27,0.59476,0.00323285569940483,0.59854,0.591,"Observed","LungCancer","All","Both"
0.477,6137,17,5,0.44221,0.00935490864718287,0.4504,0.43418,"Observed","PancreaticCancer","All","Both"
0.477,88047,8,38,0.97288,0.000546547801216369,0.97392,0.97183,"Observed","ProstateCancer","All","Both"
0.477,5911,18,1,0.64343,0.00764181820403988,0.65314,0.63386,"Observed","StomachCancer","All","Both"
0.479,102529,13,40,0.97758,0.000460880815690322,0.97846,0.9767,"Observed","BreastCancer","All","Both"
0.479,58202,45,20,0.86408,0.0015022628576009,0.86662,0.86154,"Observed","ColorectalCancer","All","Both"
0.479,13176,13,6,0.89845,0.0027322521199399,0.90327,0.89365,"Observed","HeadNeckCancer","All","Both"
0.479,3128,5,0,0.60281,0.0110015717796193,0.61595,0.58995,"Observed","LiverCancer","All","Both"
0.479,37088,79,18,0.59349,0.00324174511741944,0.59727,0.58973,"Observed","LungCancer","All","Both"
0.479,6115,19,3,0.44084,0.00938211132523013,0.44902,0.43281,"Observed","PancreaticCancer","All","Both"
0.479,88001,17,41,0.97269,0.000548552751525914,0.97373,0.97164,"Observed","ProstateCancer","All","Both"
0.479,5892,10,4,0.64234,0.00766067422569742,0.65205,0.63276,"Observed","StomachCancer","All","Both"
0.482,102476,13,22,0.97746,0.000462222048045687,0.97834,0.97657,"Observed","BreastCancer","All","Both"
0.482,58137,36,23,0.86354,0.00150580591766229,0.86609,0.861,"Observed","ColorectalCancer","All","Both"
0.482,13157,11,5,0.8977,0.00274386578754883,0.90254,0.89288,"Observed","HeadNeckCancer","All","Both"
0.482,3123,8,0,0.60127,0.0110388829953758,0.61442,0.5884,"Observed","LiverCancer","All","Both"
0.482,36991,95,23,0.59197,0.00325246332154873,0.59575,0.58821,"Observed","LungCancer","All","Both"
0.482,6093,19,2,0.43946,0.00940943160829116,0.44764,0.43143,"Observed","PancreaticCancer","All","Both"
0.482,87943,7,28,0.97261,0.000549377184645086,0.97366,0.97156,"Observed","ProstateCancer","All","Both"
0.482,5878,9,5,0.64135,0.0076776828807495,0.65108,0.63177,"Observed","StomachCancer","All","Both"
0.485,102441,7,9,0.97739,0.000462943090504562,0.97828,0.9765,"Observed","BreastCancer","All","Both"
0.485,58078,31,7,0.86308,0.00150885614091148,0.86564,0.86053,"Observed","ColorectalCancer","All","Both"
0.485,13141,14,1,0.89674,0.00275861522926947,0.9016,0.8919,"Observed","HeadNeckCancer","All","Both"
0.485,3115,3,2,0.60069,0.0110528915398472,0.61384,0.58782,"Observed","LiverCancer","All","Both"
0.485,36873,68,8,0.59088,0.00326015706769428,0.59466,0.58711,"Observed","LungCancer","All","Both"
0.485,6072,18,1,0.43816,0.00943541559020244,0.44634,0.43013,"Observed","PancreaticCancer","All","Both"
0.485,87908,15,11,0.97244,0.000551141236125487,0.9735,0.97139,"Observed","ProstateCancer","All","Both"
0.485,5864,9,3,0.64037,0.00769473504335964,0.6501,0.63078,"Observed","StomachCancer","All","Both"
0.488,102425,12,13,0.97727,0.000464177002515854,0.97816,0.97639,"Observed","BreastCancer","All","Both"
